signal_time,direction,sl_variant,fvg_b,fvg_t,ob_b,ob_t,poi_b,poi_t,entry,sl,tp,risk_pct,outcome,R,fill_time
2024-12-17T18:30:00+00:00,SHORT,ob_inside_50,107367.15,107384.0,106808.31,108353.0,106583.12,107793.07,107370.52,107580.65,107160.38,0.196,not_filled,0.0,
2024-12-17T18:30:00+00:00,SHORT,poi_extreme,107367.15,107384.0,106808.31,108353.0,106583.12,107793.07,107370.52,107793.07,106947.97,0.394,not_filled,0.0,
2025-01-09T15:15:00+00:00,LONG,ob_full,92900.0,92954.53,92750.0,93221.59,92500.9,94243.89,92943.62,92750.0,93137.25,0.208,no_entry,0.0,2025-01-09T17:49:00
2025-01-09T15:15:00+00:00,LONG,ob_inside_15,92900.0,92954.53,92750.0,93221.59,92500.9,94243.89,92943.62,92820.74,93066.51,0.132,no_entry,0.0,2025-01-09T17:49:00
2025-01-09T15:15:00+00:00,LONG,ob_inside_35,92900.0,92954.53,92750.0,93221.59,92500.9,94243.89,92943.62,92915.06,92972.19,0.031,no_entry,0.0,2025-01-09T17:49:00
2025-01-09T15:15:00+00:00,LONG,ob_inside_50,,,,,,,92943.62,92985.79,,,invalid,0.0,
2025-01-09T15:15:00+00:00,LONG,poi_extreme,92900.0,92954.53,92750.0,93221.59,92500.9,94243.89,92943.62,92500.9,93386.35,0.476,no_entry,0.0,2025-01-09T17:49:00
2025-01-09T22:45:00+00:00,LONG,ob_full,92185.92,92363.63,91530.45,92680.52,90791.1,91683.9,92328.09,91530.45,93125.73,0.864,win,1.0,2025-01-10T01:43:00
2025-01-09T22:45:00+00:00,LONG,ob_inside_15,92185.92,92363.63,91530.45,92680.52,90791.1,91683.9,92328.09,91702.96,92953.22,0.677,win,1.0,2025-01-10T01:38:00
2025-01-09T22:45:00+00:00,LONG,ob_inside_35,92185.92,92363.63,91530.45,92680.52,90791.1,91683.9,92328.09,91932.97,92723.2,0.428,win,1.0,2025-01-10T00:11:00
2025-01-09T22:45:00+00:00,LONG,ob_inside_50,92185.92,92363.63,91530.45,92680.52,90791.1,91683.9,92328.09,92105.49,92550.69,0.241,no_entry,0.0,2025-01-09T23:17:00
2025-01-09T22:45:00+00:00,LONG,poi_extreme,92185.92,92363.63,91530.45,92680.52,90791.1,91683.9,92328.09,90791.1,93865.08,1.665,win,1.0,2025-01-10T04:11:00
2025-01-13T03:20:00+00:00,LONG,ob_full,94224.35,94238.97,93800.0,94352.7,93711.19,94255.1,94236.05,93800.0,94672.09,0.463,win,1.0,2025-01-13T04:20:00
2025-01-13T03:20:00+00:00,LONG,ob_inside_15,94224.35,94238.97,93800.0,94352.7,93711.19,94255.1,94236.05,93882.9,94589.19,0.375,win,1.0,2025-01-13T04:12:00
2025-01-13T03:20:00+00:00,LONG,ob_inside_35,94224.35,94238.97,93800.0,94352.7,93711.19,94255.1,94236.05,93993.44,94478.65,0.257,loss,-1.0,2025-01-13T03:47:00
2025-01-13T03:20:00+00:00,LONG,ob_inside_50,94224.35,94238.97,93800.0,94352.7,93711.19,94255.1,94236.05,94076.35,94395.74,0.169,loss,-1.0,2025-01-13T03:22:00
2025-01-13T03:20:00+00:00,LONG,poi_extreme,94224.35,94238.97,93800.0,94352.7,93711.19,94255.1,94236.05,93711.19,94760.9,0.557,win,1.0,2025-01-13T04:25:00
2025-01-30T07:15:00+00:00,SHORT,ob_full,105071.8,105164.76,104945.12,105260.36,105062.41,105500.0,105090.39,105260.36,104920.42,0.162,no_entry,0.0,2025-01-30T07:58:00
2025-01-30T07:15:00+00:00,SHORT,ob_inside_15,105071.8,105164.76,104945.12,105260.36,105062.41,105500.0,105090.39,105213.07,104967.71,0.117,no_entry,0.0,2025-01-30T07:58:00
2025-01-30T07:15:00+00:00,SHORT,ob_inside_35,105071.8,105164.76,104945.12,105260.36,105062.41,105500.0,105090.39,105150.03,105030.76,0.057,no_entry,0.0,2025-01-30T07:58:00
2025-01-30T07:15:00+00:00,SHORT,ob_inside_50,105071.8,105164.76,104945.12,105260.36,105062.41,105500.0,105090.39,105102.74,105078.04,0.012,no_entry,0.0,2025-01-30T07:58:00
2025-01-30T07:15:00+00:00,SHORT,poi_extreme,105071.8,105164.76,104945.12,105260.36,105062.41,105500.0,105090.39,105500.0,104680.78,0.39,loss,-1.0,2025-01-30T09:55:00
2025-01-30T20:45:00+00:00,SHORT,ob_full,105280.09,105642.06,105563.99,106013.01,105859.99,107120.0,105352.48,106013.01,104691.96,0.627,no_entry,0.0,2025-01-31T15:31:00
2025-01-30T20:45:00+00:00,SHORT,ob_inside_15,105280.09,105642.06,105563.99,106013.01,105859.99,107120.0,105352.48,105945.66,104759.31,0.563,no_entry,0.0,2025-01-31T15:31:00
2025-01-30T20:45:00+00:00,SHORT,ob_inside_35,105280.09,105642.06,105563.99,106013.01,105859.99,107120.0,105352.48,105855.85,104849.11,0.478,no_entry,0.0,2025-01-31T15:31:00
2025-01-30T20:45:00+00:00,SHORT,ob_inside_50,105280.09,105642.06,105563.99,106013.01,105859.99,107120.0,105352.48,105788.5,104916.47,0.414,no_entry,0.0,2025-01-31T15:31:00
2025-01-30T20:45:00+00:00,SHORT,poi_extreme,105280.09,105642.06,105563.99,106013.01,105859.99,107120.0,105352.48,107120.0,103584.97,1.678,win,1.0,2025-01-31T18:33:00
2025-02-03T01:45:00+00:00,SHORT,ob_full,94164.75,95054.16,94916.08,95168.6,94545.07,95940.0,94342.63,95168.6,93516.66,0.875,no_entry,0.0,2025-02-03T02:16:00
2025-02-03T01:45:00+00:00,SHORT,ob_inside_15,94164.75,95054.16,94916.08,95168.6,94545.07,95940.0,94342.63,95130.72,93554.54,0.835,no_entry,0.0,2025-02-03T02:16:00
2025-02-03T01:45:00+00:00,SHORT,ob_inside_35,94164.75,95054.16,94916.08,95168.6,94545.07,95940.0,94342.63,95080.22,93605.05,0.782,no_entry,0.0,2025-02-03T02:16:00
2025-02-03T01:45:00+00:00,SHORT,ob_inside_50,94164.75,95054.16,94916.08,95168.6,94545.07,95940.0,94342.63,95042.34,93642.92,0.742,no_entry,0.0,2025-02-03T02:16:00
2025-02-03T01:45:00+00:00,SHORT,poi_extreme,94164.75,95054.16,94916.08,95168.6,94545.07,95940.0,94342.63,95940.0,92745.26,1.693,no_entry,0.0,2025-02-03T02:16:00
2025-02-10T19:45:00+00:00,SHORT,ob_full,97422.98,97528.3,97358.59,98345.0,98283.98,100137.99,97444.04,98345.0,96543.09,0.925,loss,-1.0,2025-02-11T05:55:00
2025-02-10T19:45:00+00:00,SHORT,ob_inside_15,97422.98,97528.3,97358.59,98345.0,98283.98,100137.99,97444.04,98197.04,96691.05,0.773,loss,-1.0,2025-02-11T05:03:00
2025-02-10T19:45:00+00:00,SHORT,ob_inside_35,97422.98,97528.3,97358.59,98345.0,98283.98,100137.99,97444.04,97999.76,96888.33,0.57,loss,-1.0,2025-02-11T00:42:00
2025-02-10T19:45:00+00:00,SHORT,ob_inside_50,97422.98,97528.3,97358.59,98345.0,98283.98,100137.99,97444.04,97851.79,97036.29,0.418,loss,-1.0,2025-02-11T00:27:00
2025-02-10T19:45:00+00:00,SHORT,poi_extreme,97422.98,97528.3,97358.59,98345.0,98283.98,100137.99,97444.04,100137.99,94750.1,2.765,win,1.0,2025-02-12T13:35:00
2025-02-12T01:45:00+00:00,LONG,ob_full,95962.27,96036.0,94876.88,96165.29,94713.0,96064.73,96021.25,94876.88,97165.63,1.192,loss,-1.0,2025-02-12T13:32:00
2025-02-12T01:45:00+00:00,LONG,ob_inside_15,95962.27,96036.0,94876.88,96165.29,94713.0,96064.73,96021.25,95070.14,96972.37,0.991,loss,-1.0,2025-02-12T13:30:00
2025-02-12T01:45:00+00:00,LONG,ob_inside_35,95962.27,96036.0,94876.88,96165.29,94713.0,96064.73,96021.25,95327.82,96714.68,0.722,loss,-1.0,2025-02-12T03:07:00
2025-02-12T01:45:00+00:00,LONG,ob_inside_50,95962.27,96036.0,94876.88,96165.29,94713.0,96064.73,96021.25,95521.08,96521.42,0.521,loss,-1.0,2025-02-12T02:56:00
2025-02-12T01:45:00+00:00,LONG,poi_extreme,95962.27,96036.0,94876.88,96165.29,94713.0,96064.73,96021.25,94713.0,97329.51,1.362,loss,-1.0,2025-02-12T13:35:00
2025-02-13T17:20:00+00:00,LONG,ob_full,95621.6,95694.01,95649.85,96070.23,94088.23,95816.18,95679.53,95649.85,95709.21,0.031,loss,-1.0,2025-02-13T17:20:00
2025-02-13T17:20:00+00:00,LONG,ob_inside_15,,,,,,,95679.53,95712.91,,,invalid,0.0,
2025-02-13T17:20:00+00:00,LONG,ob_inside_35,,,,,,,95679.53,95796.98,,,invalid,0.0,
2025-02-13T17:20:00+00:00,LONG,ob_inside_50,,,,,,,95679.53,95860.04,,,invalid,0.0,
2025-02-13T17:20:00+00:00,LONG,poi_extreme,95621.6,95694.01,95649.85,96070.23,94088.23,95816.18,95679.53,94088.23,97270.83,1.663,win,1.0,2025-02-14T14:46:00
2025-02-18T22:20:00+00:00,LONG,ob_full,95077.5,95215.27,95050.0,95456.92,95205.0,95531.36,95187.72,95050.0,95325.43,0.145,win,1.0,2025-02-18T22:26:00
2025-02-18T22:20:00+00:00,LONG,ob_inside_15,95077.5,95215.27,95050.0,95456.92,95205.0,95531.36,95187.72,95111.04,95264.39,0.081,loss,-1.0,2025-02-18T22:20:00
2025-02-18T22:20:00+00:00,LONG,ob_inside_35,,,,,,,95187.72,95192.42,,,invalid,0.0,
2025-02-18T22:20:00+00:00,LONG,ob_inside_50,,,,,,,95187.72,95253.46,,,invalid,0.0,
2025-02-18T22:20:00+00:00,LONG,poi_extreme,,,,,,,95187.72,95205.0,,,invalid,0.0,
2025-02-21T17:20:00+00:00,SHORT,ob_full,97911.99,98125.0,97428.37,98062.15,97940.45,98826.0,97954.59,98062.15,97847.03,0.11,win,1.0,2025-02-21T17:20:00
2025-02-21T17:20:00+00:00,SHORT,ob_inside_15,97911.99,98125.0,97428.37,98062.15,97940.45,98826.0,97954.59,97967.08,97942.1,0.013,loss,-1.0,2025-02-21T17:20:00
2025-02-21T17:20:00+00:00,SHORT,ob_inside_35,,,,,,,97954.59,97840.33,,,invalid,0.0,
2025-02-21T17:20:00+00:00,SHORT,ob_inside_50,,,,,,,97954.59,97745.26,,,invalid,0.0,
2025-02-21T17:20:00+00:00,SHORT,poi_extreme,97911.99,98125.0,97428.37,98062.15,97940.45,98826.0,97954.59,98826.0,97083.18,0.89,win,1.0,2025-02-21T17:45:00
2025-03-10T07:00:00+00:00,LONG,ob_full,82242.56,82254.84,82223.0,82496.01,81500.0,82985.06,82252.38,82223.0,82281.77,0.036,no_entry,0.0,2025-03-10T07:16:00
2025-03-10T07:00:00+00:00,LONG,ob_inside_15,,,,,,,82252.38,82263.95,,,invalid,0.0,
2025-03-10T07:00:00+00:00,LONG,ob_inside_35,,,,,,,82252.38,82318.55,,,invalid,0.0,
2025-03-10T07:00:00+00:00,LONG,ob_inside_50,,,,,,,82252.38,82359.51,,,invalid,0.0,
2025-03-10T07:00:00+00:00,LONG,poi_extreme,82242.56,82254.84,82223.0,82496.01,81500.0,82985.06,82252.38,81500.0,83004.77,0.915,loss,-1.0,2025-03-10T08:38:00
2025-03-18T07:15:00+00:00,LONG,ob_full,82516.02,82789.84,82456.0,83023.37,81981.12,82574.53,82735.08,82456.0,83014.15,0.337,no_entry,0.0,2025-03-18T10:15:00
2025-03-18T07:15:00+00:00,LONG,ob_inside_15,82516.02,82789.84,82456.0,83023.37,81981.12,82574.53,82735.08,82541.11,82929.05,0.234,no_entry,0.0,2025-03-18T10:15:00
2025-03-18T07:15:00+00:00,LONG,ob_inside_35,82516.02,82789.84,82456.0,83023.37,81981.12,82574.53,82735.08,82654.58,82815.57,0.097,no_entry,0.0,2025-03-18T10:15:00
2025-03-18T07:15:00+00:00,LONG,ob_inside_50,,,,,,,82735.08,82739.68,,,invalid,0.0,
2025-03-18T07:15:00+00:00,LONG,poi_extreme,82516.02,82789.84,82456.0,83023.37,81981.12,82574.53,82735.08,81981.12,83489.03,0.911,loss,-1.0,2025-03-18T13:35:00
2025-04-02T15:15:00+00:00,LONG,ob_full,86000.0,86190.0,85800.0,86761.04,85860.0,86567.19,86152.0,85800.0,86504.0,0.409,no_entry,0.0,2025-04-02T20:11:00
2025-04-02T15:15:00+00:00,LONG,ob_inside_15,86000.0,86190.0,85800.0,86761.04,85860.0,86567.19,86152.0,85944.16,86359.84,0.241,no_entry,0.0,2025-04-02T20:11:00
2025-04-02T15:15:00+00:00,LONG,ob_inside_35,86000.0,86190.0,85800.0,86761.04,85860.0,86567.19,86152.0,86136.36,86167.64,0.018,no_entry,0.0,2025-04-02T20:11:00
2025-04-02T15:15:00+00:00,LONG,ob_inside_50,,,,,,,86152.0,86280.52,,,invalid,0.0,
2025-04-02T15:15:00+00:00,LONG,poi_extreme,86000.0,86190.0,85800.0,86761.04,85860.0,86567.19,86152.0,85860.0,86444.0,0.339,no_entry,0.0,2025-04-02T20:11:00
2025-04-05T14:20:00+00:00,LONG,ob_full,82755.29,82780.0,81849.05,83335.99,81211.24,82039.31,82775.06,81849.05,83701.07,1.119,win,1.0,2025-04-06T01:30:00
2025-04-05T14:20:00+00:00,LONG,ob_inside_15,82755.29,82780.0,81849.05,83335.99,81211.24,82039.31,82775.06,82072.09,83478.03,0.849,win,1.0,2025-04-05T23:53:00
2025-04-05T14:20:00+00:00,LONG,ob_inside_35,82755.29,82780.0,81849.05,83335.99,81211.24,82039.31,82775.06,82369.48,83180.64,0.49,win,1.0,2025-04-05T21:23:00
2025-04-05T14:20:00+00:00,LONG,ob_inside_50,82755.29,82780.0,81849.05,83335.99,81211.24,82039.31,82775.06,82592.52,82957.6,0.221,no_entry,0.0,2025-04-05T15:09:00
2025-04-05T14:20:00+00:00,LONG,poi_extreme,82755.29,82780.0,81849.05,83335.99,81211.24,82039.31,82775.06,81211.24,84338.88,1.889,loss,-1.0,2025-04-06T17:43:00
2025-04-19T16:30:00+00:00,SHORT,ob_full,85132.58,85173.91,85021.89,85225.05,84849.06,85470.01,85140.85,85225.05,85056.64,0.099,no_entry,0.0,2025-04-19T17:37:00
2025-04-19T16:30:00+00:00,SHORT,ob_inside_15,85132.58,85173.91,85021.89,85225.05,84849.06,85470.01,85140.85,85194.58,85087.12,0.063,no_entry,0.0,2025-04-19T17:37:00
2025-04-19T16:30:00+00:00,SHORT,ob_inside_35,85132.58,85173.91,85021.89,85225.05,84849.06,85470.01,85140.85,85153.94,85127.75,0.015,no_entry,0.0,2025-04-19T17:37:00
2025-04-19T16:30:00+00:00,SHORT,ob_inside_50,,,,,,,85140.85,85123.47,,,invalid,0.0,
2025-04-19T16:30:00+00:00,SHORT,poi_extreme,85132.58,85173.91,85021.89,85225.05,84849.06,85470.01,85140.85,85470.01,84811.68,0.387,no_entry,0.0,2025-04-19T17:37:00
2025-04-21T09:20:00+00:00,SHORT,ob_full,87428.65,87550.0,87293.08,87640.0,86900.01,88500.0,87452.92,87640.0,87265.84,0.214,win,1.0,2025-04-21T10:34:00
2025-04-21T09:20:00+00:00,SHORT,ob_inside_15,87428.65,87550.0,87293.08,87640.0,86900.01,88500.0,87452.92,87587.96,87317.88,0.154,win,1.0,2025-04-21T09:28:00
2025-04-21T09:20:00+00:00,SHORT,ob_inside_35,87428.65,87550.0,87293.08,87640.0,86900.01,88500.0,87452.92,87518.58,87387.26,0.075,win,1.0,2025-04-21T09:26:00
2025-04-21T09:20:00+00:00,SHORT,ob_inside_50,87428.65,87550.0,87293.08,87640.0,86900.01,88500.0,87452.92,87466.54,87439.3,0.016,no_entry,0.0,2025-04-21T09:24:00
2025-04-21T09:20:00+00:00,SHORT,poi_extreme,87428.65,87550.0,87293.08,87640.0,86900.01,88500.0,87452.92,88500.0,86405.84,1.197,win,1.0,2025-04-21T17:06:00
2025-04-30T14:30:00+00:00,LONG,ob_full,93600.65,93863.35,93444.0,93833.5,92800.01,93749.29,93810.81,93444.0,94177.62,0.391,no_entry,0.0,2025-04-30T14:50:00
2025-04-30T14:30:00+00:00,LONG,ob_inside_15,93600.65,93863.35,93444.0,93833.5,92800.01,93749.29,93810.81,93502.43,94119.19,0.329,no_entry,0.0,2025-04-30T14:50:00
2025-04-30T14:30:00+00:00,LONG,ob_inside_35,93600.65,93863.35,93444.0,93833.5,92800.01,93749.29,93810.81,93580.32,94041.29,0.246,no_entry,0.0,2025-04-30T14:50:00
2025-04-30T14:30:00+00:00,LONG,ob_inside_50,93600.65,93863.35,93444.0,93833.5,92800.01,93749.29,93810.81,93638.75,93982.87,0.183,no_entry,0.0,2025-04-30T14:50:00
2025-04-30T14:30:00+00:00,LONG,poi_extreme,93600.65,93863.35,93444.0,93833.5,92800.01,93749.29,93810.81,92800.01,94821.61,1.077,win,1.0,2025-05-01T02:07:00
2025-05-02T21:45:00+00:00,SHORT,ob_full,96830.5,96932.04,96707.54,96892.34,96854.3,97424.02,96850.81,96892.34,96809.28,0.043,no_entry,0.0,2025-05-02T23:57:00
2025-05-02T21:45:00+00:00,SHORT,ob_inside_15,96830.5,96932.04,96707.54,96892.34,96854.3,97424.02,96850.81,96864.62,96837.0,0.014,no_entry,0.0,2025-05-02T23:57:00
2025-05-02T21:45:00+00:00,SHORT,ob_inside_35,,,,,,,96850.81,96827.66,,,invalid,0.0,
2025-05-02T21:45:00+00:00,SHORT,ob_inside_50,,,,,,,96850.81,96799.94,,,invalid,0.0,
2025-05-02T21:45:00+00:00,SHORT,poi_extreme,96830.5,96932.04,96707.54,96892.34,96854.3,97424.02,96850.81,97424.02,96277.6,0.592,win,1.0,2025-05-03T06:18:00
2025-05-07T09:15:00+00:00,SHORT,ob_full,96969.24,96970.0,96834.02,97732.0,97330.19,97895.68,96969.39,97732.0,96206.78,0.786,win,1.0,2025-05-07T17:57:00
2025-05-07T09:15:00+00:00,SHORT,ob_inside_15,96969.24,96970.0,96834.02,97732.0,97330.19,97895.68,96969.39,97597.3,96341.48,0.648,win,1.0,2025-05-07T17:53:00
2025-05-07T09:15:00+00:00,SHORT,ob_inside_35,96969.24,96970.0,96834.02,97732.0,97330.19,97895.68,96969.39,97417.71,96521.08,0.462,loss,-1.0,2025-05-07T14:27:00
2025-05-07T09:15:00+00:00,SHORT,ob_inside_50,96969.24,96970.0,96834.02,97732.0,97330.19,97895.68,96969.39,97283.01,96655.77,0.323,loss,-1.0,2025-05-07T13:43:00
2025-05-07T09:15:00+00:00,SHORT,poi_extreme,96969.24,96970.0,96834.02,97732.0,97330.19,97895.68,96969.39,97895.68,96043.1,0.955,win,1.0,2025-05-07T18:09:00
2025-05-18T19:45:00+00:00,SHORT,ob_full,104295.17,104460.0,104007.99,104550.33,104023.49,104466.01,104328.14,104550.33,104105.94,0.213,no_entry,0.0,2025-05-18T21:26:00
2025-05-18T19:45:00+00:00,SHORT,ob_inside_15,104295.17,104460.0,104007.99,104550.33,104023.49,104466.01,104328.14,104468.98,104187.29,0.135,no_entry,0.0,2025-05-18T21:26:00
2025-05-18T19:45:00+00:00,SHORT,ob_inside_35,104295.17,104460.0,104007.99,104550.33,104023.49,104466.01,104328.14,104360.51,104295.76,0.031,no_entry,0.0,2025-05-18T21:26:00
2025-05-18T19:45:00+00:00,SHORT,ob_inside_50,,,,,,,104328.14,104279.16,,,invalid,0.0,
2025-05-18T19:45:00+00:00,SHORT,poi_extreme,104295.17,104460.0,104007.99,104550.33,104023.49,104466.01,104328.14,104466.01,104190.26,0.132,no_entry,0.0,2025-05-18T21:26:00
2025-05-20T23:45:00+00:00,SHORT,ob_full,106885.74,106887.36,106861.18,107199.99,107120.65,109588.0,106886.06,107199.99,106572.14,0.294,loss,-1.0,2025-05-21T00:16:00
2025-05-20T23:45:00+00:00,SHORT,ob_inside_15,106885.74,106887.36,106861.18,107199.99,107120.65,109588.0,106886.06,107149.17,106622.96,0.246,loss,-1.0,2025-05-21T00:16:00
2025-05-20T23:45:00+00:00,SHORT,ob_inside_35,106885.74,106887.36,106861.18,107199.99,107120.65,109588.0,106886.06,107081.41,106690.72,0.183,no_entry,0.0,2025-05-21T00:03:00
2025-05-20T23:45:00+00:00,SHORT,ob_inside_50,106885.74,106887.36,106861.18,107199.99,107120.65,109588.0,106886.06,107030.58,106741.54,0.135,no_entry,0.0,2025-05-21T00:03:00
2025-05-20T23:45:00+00:00,SHORT,poi_extreme,106885.74,106887.36,106861.18,107199.99,107120.65,109588.0,106886.06,109588.0,104184.13,2.528,loss,-1.0,2025-05-21T16:35:00
2025-05-21T17:20:00+00:00,SHORT,ob_full,107682.92,109131.7,107964.56,108700.01,106808.31,108353.0,107972.68,108700.01,107245.34,0.674,win,1.0,2025-05-21T17:28:00
2025-05-21T17:20:00+00:00,SHORT,ob_inside_15,107682.92,109131.7,107964.56,108700.01,106808.31,108353.0,107972.68,108589.69,107355.66,0.571,loss,-1.0,2025-05-21T17:20:00
2025-05-21T17:20:00+00:00,SHORT,ob_inside_35,107682.92,109131.7,107964.56,108700.01,106808.31,108353.0,107972.68,108442.6,107502.75,0.435,loss,-1.0,2025-05-21T17:20:00
2025-05-21T17:20:00+00:00,SHORT,ob_inside_50,107682.92,109131.7,107964.56,108700.01,106808.31,108353.0,107972.68,108332.29,107613.07,0.333,loss,-1.0,2025-05-21T17:20:00
2025-05-21T17:20:00+00:00,SHORT,poi_extreme,107682.92,109131.7,107964.56,108700.01,106808.31,108353.0,107972.68,108353.0,107592.35,0.352,loss,-1.0,2025-05-21T17:20:00
2025-05-31T03:45:00+00:00,LONG,ob_full,103486.66,103545.11,103368.36,103648.2,102612.5,103463.9,103533.42,103368.36,103698.48,0.159,win,1.0,2025-05-31T04:20:00
2025-05-31T03:45:00+00:00,LONG,ob_inside_15,103486.66,103545.11,103368.36,103648.2,102612.5,103463.9,103533.42,103410.34,103656.5,0.119,no_entry,0.0,2025-05-31T04:05:00
2025-05-31T03:45:00+00:00,LONG,ob_inside_35,103486.66,103545.11,103368.36,103648.2,102612.5,103463.9,103533.42,103466.3,103600.54,0.065,no_entry,0.0,2025-05-31T04:05:00
2025-05-31T03:45:00+00:00,LONG,ob_inside_50,103486.66,103545.11,103368.36,103648.2,102612.5,103463.9,103533.42,103508.28,103558.56,0.024,no_entry,0.0,2025-05-31T04:05:00
2025-05-31T03:45:00+00:00,LONG,poi_extreme,103486.66,103545.11,103368.36,103648.2,102612.5,103463.9,103533.42,102612.5,104454.34,0.889,win,1.0,2025-05-31T14:15:00
2025-05-31T11:20:00+00:00,LONG,ob_full,103410.01,103433.32,103068.55,103476.6,102000.0,103226.29,103428.66,103068.55,103788.77,0.348,no_entry,0.0,2025-06-05T16:55:00
2025-05-31T11:20:00+00:00,LONG,ob_inside_15,103410.01,103433.32,103068.55,103476.6,102000.0,103226.29,103428.66,103129.76,103727.56,0.289,no_entry,0.0,2025-06-05T16:55:00
2025-05-31T11:20:00+00:00,LONG,ob_inside_35,103410.01,103433.32,103068.55,103476.6,102000.0,103226.29,103428.66,103211.37,103645.95,0.21,no_entry,0.0,2025-06-05T16:55:00
2025-05-31T11:20:00+00:00,LONG,ob_inside_50,103410.01,103433.32,103068.55,103476.6,102000.0,103226.29,103428.66,103272.58,103584.74,0.151,no_entry,0.0,2025-06-05T16:55:00
2025-05-31T11:20:00+00:00,LONG,poi_extreme,103410.01,103433.32,103068.55,103476.6,102000.0,103226.29,103428.66,102000.0,104857.32,1.381,no_entry,0.0,2025-06-05T16:55:00
2025-06-06T14:45:00+00:00,LONG,ob_full,104577.74,104623.04,104380.0,104649.22,104179.0,105084.36,104613.98,104380.0,104847.96,0.224,no_entry,0.0,2025-06-06T17:06:00
2025-06-06T14:45:00+00:00,LONG,ob_inside_15,104577.74,104623.04,104380.0,104649.22,104179.0,105084.36,104613.98,104420.38,104807.58,0.185,no_entry,0.0,2025-06-06T17:06:00
2025-06-06T14:45:00+00:00,LONG,ob_inside_35,104577.74,104623.04,104380.0,104649.22,104179.0,105084.36,104613.98,104474.23,104753.73,0.134,no_entry,0.0,2025-06-06T17:06:00
2025-06-06T14:45:00+00:00,LONG,ob_inside_50,104577.74,104623.04,104380.0,104649.22,104179.0,105084.36,104613.98,104514.61,104713.35,0.095,no_entry,0.0,2025-06-06T17:06:00
2025-06-06T14:45:00+00:00,LONG,poi_extreme,104577.74,104623.04,104380.0,104649.22,104179.0,105084.36,104613.98,104179.0,105048.96,0.416,no_entry,0.0,2025-06-06T17:06:00
2025-06-14T19:00:00+00:00,LONG,ob_full,104612.3,104803.11,104118.0,104852.28,102664.31,104277.22,104764.95,104118.0,105411.9,0.618,win,1.0,2025-06-14T21:58:00
2025-06-14T19:00:00+00:00,LONG,ob_inside_15,104612.3,104803.11,104118.0,104852.28,102664.31,104277.22,104764.95,104228.14,105301.75,0.512,win,1.0,2025-06-14T21:46:00
2025-06-14T19:00:00+00:00,LONG,ob_inside_35,104612.3,104803.11,104118.0,104852.28,102664.31,104277.22,104764.95,104375.0,105154.9,0.372,loss,-1.0,2025-06-14T20:10:00
2025-06-14T19:00:00+00:00,LONG,ob_inside_50,104612.3,104803.11,104118.0,104852.28,102664.31,104277.22,104764.95,104485.14,105044.76,0.267,no_entry,0.0,2025-06-14T19:50:00
2025-06-14T19:00:00+00:00,LONG,poi_extreme,104612.3,104803.11,104118.0,104852.28,102664.31,104277.22,104764.95,102664.31,106865.59,2.005,win,1.0,2025-06-16T07:29:00
2025-06-30T17:00:00+00:00,LONG,ob_full,107522.3,107540.0,106733.33,107525.49,106356.76,106983.6,107536.46,106733.33,108339.59,0.747,loss,-1.0,2025-07-01T07:19:00
2025-06-30T17:00:00+00:00,LONG,ob_inside_15,107522.3,107540.0,106733.33,107525.49,106356.76,106983.6,107536.46,106852.15,108220.77,0.636,loss,-1.0,2025-07-01T05:09:00
2025-06-30T17:00:00+00:00,LONG,ob_inside_35,107522.3,107540.0,106733.33,107525.49,106356.76,106983.6,107536.46,107010.59,108062.33,0.489,loss,-1.0,2025-06-30T21:54:00
2025-06-30T17:00:00+00:00,LONG,ob_inside_50,107522.3,107540.0,106733.33,107525.49,106356.76,106983.6,107536.46,107129.41,107943.51,0.379,loss,-1.0,2025-06-30T18:33:00
2025-06-30T17:00:00+00:00,LONG,poi_extreme,107522.3,107540.0,106733.33,107525.49,106356.76,106983.6,107536.46,106356.76,108716.16,1.097,loss,-1.0,2025-07-01T10:49:00
2025-07-01T07:00:00+00:00,LONG,ob_full,106834.08,106890.77,106446.45,106875.75,106438.33,106947.06,106879.43,106446.45,107312.41,0.405,loss,-1.0,2025-07-01T10:32:00
2025-07-01T07:00:00+00:00,LONG,ob_inside_15,106834.08,106890.77,106446.45,106875.75,106438.33,106947.06,106879.43,106510.85,107248.02,0.345,loss,-1.0,2025-07-01T09:41:00
2025-07-01T07:00:00+00:00,LONG,ob_inside_35,106834.08,106890.77,106446.45,106875.75,106438.33,106947.06,106879.43,106596.71,107162.16,0.265,win,1.0,2025-07-01T07:50:00
2025-07-01T07:00:00+00:00,LONG,ob_inside_50,106834.08,106890.77,106446.45,106875.75,106438.33,106947.06,106879.43,106661.1,107097.76,0.204,loss,-1.0,2025-07-01T07:20:00
2025-07-01T07:00:00+00:00,LONG,poi_extreme,106834.08,106890.77,106446.45,106875.75,106438.33,106947.06,106879.43,106438.33,107320.53,0.413,loss,-1.0,2025-07-01T10:32:00
2025-07-07T04:00:00+00:00,SHORT,ob_full,109447.54,109515.04,109478.94,109767.59,109599.18,110529.18,109461.04,109767.59,109154.49,0.28,no_entry,0.0,2025-07-09T12:20:00
2025-07-07T04:00:00+00:00,SHORT,ob_inside_15,109447.54,109515.04,109478.94,109767.59,109599.18,110529.18,109461.04,109724.29,109197.79,0.24,no_entry,0.0,2025-07-09T12:20:00
