signal_time,direction,outcome,R,entry,sl,tp,hull_1d_L49,hull_1d_L78,hull_1d_L100,hull_1d_L160,hull_12h_L49,hull_12h_L78,hull_12h_L100,hull_12h_L160,hull_4h_L49,hull_4h_L78,hull_4h_L100,hull_4h_L160,hull_1h_L49,hull_1h_L78,hull_1h_L100,hull_1h_L160,ema200_1d,ema200_4h,ema200_1h,ema200_15m,asvk_1h,asvk_4h,mh_1h_color,mh_1h_color_align,mh_4h_color,mh_4h_color_align,mh_1h_mf_align,mh_4h_mf_align,hour,weekday,session,do_align,atr_ratio_bin
2024-09-04T17:30:00+00:00,SHORT,win,2.2,58143.44,58519.0,57317.21,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,yellow_OS,grey_from_red,counter,red,aligned,aligned,aligned,17,Wednesday,off,aligned,med
2024-09-16T03:30:00+00:00,LONG,win,2.2,58391.0,58112.0,59004.8,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,green,yellow_OB,red,counter,grey_from_green,counter,aligned,aligned,3,Monday,Asia,aligned,high
2024-09-14T19:30:00+00:00,LONG,loss,-1.0,59797.01,59400.0,60670.42,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,red,red,counter,green,aligned,aligned,aligned,19,Saturday,off,aligned,low
2024-09-17T11:15:00+00:00,SHORT,loss,-1.0,59171.83,59445.76,58569.18,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OB,yellow_OS,green,counter,red,aligned,aligned,counter,11,Tuesday,London,aligned,med
2024-09-22T11:30:00+00:00,LONG,loss,-1.0,62708.71,62544.94,63068.99,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,yellow_OB,red,counter,grey_from_green,counter,counter,aligned,11,Sunday,London,aligned,low
2024-09-30T07:15:00+00:00,LONG,loss,-1.0,64520.0,64310.0,64982.0,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,green,neutral,red,counter,grey_from_green,counter,counter,aligned,7,Monday,London,aligned,high
2024-10-08T00:30:00+00:00,LONG,loss,-1.0,62385.63,62128.0,62952.43,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,neutral,neutral,red,counter,green,aligned,aligned,counter,0,Tuesday,Asia,counter,high
2024-11-12T14:45:00+00:00,LONG,win,2.2,86176.64,85072.0,88606.83,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,red,grey_from_green,counter,green,aligned,aligned,aligned,14,Tuesday,NY,aligned,high
2024-11-16T14:40:00+00:00,LONG,loss,-1.0,90902.68,90608.8,91549.23,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,aligned,aligned,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,14,Saturday,NY,aligned,low
2024-12-12T22:40:00+00:00,LONG,loss,-1.0,100046.0,99513.0,101218.6,counter,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,neutral,grey_from_green,counter,green,aligned,aligned,aligned,22,Thursday,off,aligned,med
2024-12-14T14:15:00+00:00,LONG,loss,-1.0,101302.25,100826.38,102349.16,counter,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,red,counter,green,aligned,counter,aligned,14,Saturday,NY,aligned,low
2024-12-16T13:15:00+00:00,LONG,win,2.2,103805.97,103333.0,104846.5,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,13,Monday,NY,aligned,high
2025-01-15T02:30:00+00:00,SHORT,loss,-1.0,97043.01,97554.63,95917.46,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,2,Wednesday,Asia,aligned,med
2025-01-22T17:15:00+00:00,LONG,loss,-1.0,103955.68,103339.12,105312.13,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,yellow_OB,red,counter,green,aligned,counter,aligned,17,Wednesday,off,aligned,low
2025-02-22T13:30:00+00:00,SHORT,win,2.2,96780.94,96980.0,96343.01,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,aligned,aligned,aligned,neutral,neutral,green,counter,grey_from_green,aligned,counter,counter,13,Saturday,NY,aligned,low
2025-03-06T00:30:00+00:00,SHORT,loss,-1.0,90462.67,91000.0,89280.54,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,red,red,green,counter,green,counter,counter,aligned,0,Thursday,Asia,counter,med
2025-04-07T23:40:00+00:00,SHORT,loss,-1.0,79541.53,80218.88,78051.36,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OB,yellow_OS,green,counter,red,aligned,aligned,aligned,23,Monday,off,aligned,high
2025-05-09T17:15:00+00:00,LONG,win,2.2,102772.66,102315.14,103779.2,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,yellow_OB,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,17,Friday,off,aligned,med
2025-05-26T11:00:00+00:00,SHORT,loss,-1.0,109732.96,110086.96,108954.14,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,neutral,green,counter,grey_from_red,counter,counter,counter,11,Monday,London,aligned,med
2025-07-10T13:15:00+00:00,LONG,loss,-1.0,110876.51,110500.0,111704.82,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,yellow_OB,red,grey_from_green,counter,green,aligned,aligned,aligned,13,Thursday,NY,aligned,low
2025-08-07T16:45:00+00:00,SHORT,loss,-1.0,116427.83,116791.11,115628.61,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,16,Thursday,NY,aligned,med
2025-10-02T14:45:00+00:00,SHORT,loss,-1.0,119254.77,119788.0,118081.66,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,14,Thursday,NY,aligned,med
2025-08-26T15:30:00+00:00,SHORT,loss,-1.0,110150.92,110561.76,109247.06,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,aligned,aligned,aligned,neutral,yellow_OS,grey_from_red,counter,red,aligned,aligned,aligned,15,Tuesday,NY,aligned,med
2025-09-03T00:45:00+00:00,SHORT,win,2.2,111456.03,111782.21,110738.43,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,yellow_OB,red,green,counter,green,counter,counter,aligned,0,Wednesday,Asia,aligned,med
2025-09-20T15:45:00+00:00,SHORT,win,2.2,116015.36,116121.81,115781.19,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,aligned,neutral,yellow_OS,green,counter,red,aligned,aligned,counter,15,Saturday,NY,aligned,low
2025-10-27T23:45:00+00:00,LONG,loss,-1.0,114074.0,113788.32,114702.5,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,yellow_OS,red,red,counter,green,aligned,aligned,aligned,23,Monday,off,aligned,med
2025-11-24T19:45:00+00:00,SHORT,loss,-1.0,88485.35,88834.62,87716.94,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,grey_from_red,counter,green,counter,counter,aligned,19,Monday,off,aligned,high
2025-11-24T13:15:00+00:00,LONG,loss,-1.0,86161.52,85272.0,88118.48,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,neutral,neutral,red,counter,green,aligned,aligned,counter,13,Monday,NY,aligned,high
2025-12-02T07:15:00+00:00,SHORT,win,2.2,87041.29,87179.22,86737.84,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OS,green,counter,red,aligned,counter,counter,7,Tuesday,London,aligned,med
2025-12-05T19:30:00+00:00,LONG,win,2.2,89261.03,88814.88,90242.56,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,red,counter,counter,aligned,19,Friday,off,aligned,high
2026-01-20T23:45:00+00:00,LONG,win,2.2,88309.46,87895.98,89219.13,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,green,red,counter,red,counter,counter,counter,23,Tuesday,off,aligned,high
2026-02-15T21:15:00+00:00,LONG,win,2.2,68585.54,68000.0,69873.73,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,green,aligned,aligned,aligned,21,Sunday,off,aligned,med
2026-03-06T01:45:00+00:00,LONG,loss,-1.0,70987.89,70344.03,72404.37,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,yellow_OS,yellow_OB,red,counter,grey_from_green,counter,aligned,aligned,1,Friday,Asia,counter,med
2026-03-18T17:40:00+00:00,LONG,loss,-1.0,71450.42,71037.34,72359.18,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,green,neutral,red,counter,grey_from_green,counter,counter,aligned,17,Wednesday,off,aligned,med
2026-04-15T00:15:00+00:00,LONG,loss,-1.0,74312.61,73806.09,75426.94,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,aligned,aligned,aligned,neutral,yellow_OB,red,counter,green,aligned,aligned,aligned,0,Wednesday,Asia,counter,med
