signal_time,direction,entry_pct,fvg_b,fvg_t,ob_b,ob_t,entry,sl,tp,outcome,R,fill_time
2020-05-14T12:00:00+00:00,SHORT,0.6,9713.77,9715.14,9649.0,9799.13,9714.32,9799.13,9629.51,no_entry,0.0,2020-05-14T14:16:00
2020-05-14T12:00:00+00:00,SHORT,0.7,9713.77,9715.14,9649.0,9799.13,9714.18,9799.13,9629.23,no_entry,0.0,2020-05-14T14:16:00
2020-05-14T12:00:00+00:00,SHORT,0.8,9713.77,9715.14,9649.0,9799.13,9714.04,9799.13,9628.96,no_entry,0.0,2020-05-14T14:16:00
2020-05-14T12:00:00+00:00,SHORT,0.9,9713.77,9715.14,9649.0,9799.13,9713.91,9799.13,9628.68,no_entry,0.0,2020-05-14T14:16:00
2020-05-15T21:30:00+00:00,LONG,0.1,9296.11,9358.48,9150.0,9337.86,9302.35,9150.0,9454.69,no_entry,0.0,2020-05-15T23:42:00
2020-05-15T21:30:00+00:00,LONG,0.2,9296.11,9358.48,9150.0,9337.86,9308.58,9150.0,9467.17,no_entry,0.0,2020-05-15T23:42:00
2020-05-15T21:30:00+00:00,LONG,0.3,9296.11,9358.48,9150.0,9337.86,9314.82,9150.0,9479.64,no_entry,0.0,2020-05-15T23:42:00
2020-05-15T21:30:00+00:00,LONG,0.4,9296.11,9358.48,9150.0,9337.86,9321.06,9150.0,9492.12,win,1.0,2020-05-16T04:59:00
2020-05-15T21:30:00+00:00,LONG,0.5,9296.11,9358.48,9150.0,9337.86,9327.3,9150.0,9504.59,win,1.0,2020-05-16T05:00:00
2020-05-15T21:30:00+00:00,LONG,0.6,9296.11,9358.48,9150.0,9337.86,9333.53,9150.0,9517.06,win,1.0,2020-05-16T05:13:00
2020-05-15T21:30:00+00:00,LONG,0.7,9296.11,9358.48,9150.0,9337.86,9339.77,9150.0,9529.54,win,1.0,2020-05-16T05:14:00
2020-05-15T21:30:00+00:00,LONG,0.8,9296.11,9358.48,9150.0,9337.86,9346.01,9150.0,9542.01,win,1.0,2020-05-16T05:15:00
2020-05-15T21:30:00+00:00,LONG,0.9,9296.11,9358.48,9150.0,9337.86,9352.24,9150.0,9554.49,win,1.0,2020-05-16T05:15:00
2020-05-15T21:30:00+00:00,LONG,0.1,9296.11,9358.48,9150.0,9337.86,9302.35,9150.0,9454.69,no_entry,0.0,2020-05-15T23:42:00
2020-05-15T21:30:00+00:00,LONG,0.2,9296.11,9358.48,9150.0,9337.86,9308.58,9150.0,9467.17,no_entry,0.0,2020-05-15T23:42:00
2020-05-15T21:30:00+00:00,LONG,0.3,9296.11,9358.48,9150.0,9337.86,9314.82,9150.0,9479.64,no_entry,0.0,2020-05-15T23:42:00
2020-05-15T21:30:00+00:00,LONG,0.4,9296.11,9358.48,9150.0,9337.86,9321.06,9150.0,9492.12,win,1.0,2020-05-16T04:59:00
2020-05-15T21:30:00+00:00,LONG,0.5,9296.11,9358.48,9150.0,9337.86,9327.3,9150.0,9504.59,win,1.0,2020-05-16T05:00:00
2020-05-15T21:30:00+00:00,LONG,0.6,9296.11,9358.48,9150.0,9337.86,9333.53,9150.0,9517.06,win,1.0,2020-05-16T05:13:00
2020-05-15T21:30:00+00:00,LONG,0.7,9296.11,9358.48,9150.0,9337.86,9339.77,9150.0,9529.54,win,1.0,2020-05-16T05:14:00
2020-05-15T21:30:00+00:00,LONG,0.8,9296.11,9358.48,9150.0,9337.86,9346.01,9150.0,9542.01,win,1.0,2020-05-16T05:15:00
2020-05-15T21:30:00+00:00,LONG,0.9,9296.11,9358.48,9150.0,9337.86,9352.24,9150.0,9554.49,win,1.0,2020-05-16T05:15:00
2020-07-08T23:15:00+00:00,SHORT,0.1,9444.64,9445.67,9430.0,9468.0,9445.57,9468.0,9423.13,no_entry,0.0,2020-07-22T22:30:00
2020-07-08T23:15:00+00:00,SHORT,0.2,9444.64,9445.67,9430.0,9468.0,9445.46,9468.0,9422.93,no_entry,0.0,2020-07-22T22:30:00
2020-07-08T23:15:00+00:00,SHORT,0.3,9444.64,9445.67,9430.0,9468.0,9445.36,9468.0,9422.72,no_entry,0.0,2020-07-22T22:30:00
2020-07-08T23:15:00+00:00,SHORT,0.4,9444.64,9445.67,9430.0,9468.0,9445.26,9468.0,9422.52,no_entry,0.0,2020-07-22T22:30:00
2020-07-08T23:15:00+00:00,SHORT,0.5,9444.64,9445.67,9430.0,9468.0,9445.15,9468.0,9422.31,no_entry,0.0,2020-07-22T22:30:00
