signal_time,direction,outcome,R,entry,sl,tp,hull_1d_L49,hull_1d_L78,hull_1d_L100,hull_1d_L160,hull_12h_L49,hull_12h_L78,hull_12h_L100,hull_12h_L160,hull_4h_L49,hull_4h_L78,hull_4h_L100,hull_4h_L160,hull_1h_L49,hull_1h_L78,hull_1h_L100,hull_1h_L160,ema200_1d,ema200_4h,ema200_1h,ema200_15m,asvk_1h,asvk_4h,mh_1h_color,mh_1h_color_align,mh_4h_color,mh_4h_color_align,mh_1h_mf_align,mh_4h_mf_align,hour,weekday,session,do_align,atr_ratio_bin
2023-06-02T01:30:00+00:00,LONG,win,2.2,26799.15,26607.34,27221.11,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,counter,1,Friday,Asia,aligned,med
2023-05-30T18:40:00+00:00,LONG,loss,-1.0,27739.62,27655.54,27924.58,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,yellow_OS,red,grey_from_green,counter,grey_from_green,counter,aligned,aligned,18,Tuesday,off,counter,med
2023-06-03T14:45:00+00:00,SHORT,loss,-1.0,27183.53,27281.53,26967.92,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,neutral,neutral,red,aligned,green,counter,counter,counter,14,Saturday,NY,counter,low
2023-06-13T18:15:00+00:00,LONG,win,2.2,25872.9,25797.35,26039.11,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,neutral,neutral,red,counter,green,aligned,aligned,counter,18,Tuesday,off,aligned,med
2023-06-18T13:40:00+00:00,SHORT,loss,-1.0,26516.26,26553.8,26433.68,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,counter,counter,yellow_OB,red,grey_from_green,aligned,green,counter,counter,counter,13,Sunday,NY,counter,low
2023-07-01T09:30:00+00:00,LONG,loss,-1.0,30455.14,30432.62,30504.69,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,neutral,red,counter,green,aligned,aligned,aligned,9,Saturday,London,aligned,low
2023-10-20T12:30:00+00:00,SHORT,loss,-1.0,29733.49,30077.16,28977.43,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,12,Friday,NY,aligned,high
2023-08-13T20:15:00+00:00,SHORT,win,2.2,29428.74,29463.54,29352.18,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,neutral,neutral,red,aligned,red,aligned,counter,aligned,20,Sunday,off,counter,low
2023-08-28T18:00:00+00:00,SHORT,win,2.2,26151.16,26179.55,26088.71,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,grey_from_red,counter,counter,aligned,18,Monday,off,aligned,high
2023-08-29T11:00:00+00:00,LONG,win,2.2,25976.58,25939.92,26057.24,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,counter,counter,11,Tuesday,London,aligned,med
2023-09-18T16:30:00+00:00,SHORT,win,2.2,27254.02,27321.45,27105.68,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,16,Monday,NY,aligned,high
2023-09-03T13:00:00+00:00,SHORT,loss,-1.0,25913.81,26033.13,25651.3,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,yellow_OB,neutral,green,counter,grey_from_red,counter,counter,aligned,13,Sunday,NY,aligned,low
2023-09-17T21:30:00+00:00,LONG,win,2.2,26453.99,26417.38,26534.55,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,yellow_OS,red,red,counter,grey_from_green,counter,counter,counter,21,Sunday,off,aligned,low
2023-09-26T16:15:00+00:00,LONG,loss,-1.0,26173.34,26110.51,26311.56,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,counter,counter,16,Tuesday,NY,aligned,low
2023-09-27T18:30:00+00:00,LONG,win,2.2,26232.14,26153.83,26404.43,counter,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,neutral,neutral,grey_from_green,counter,grey_from_red,aligned,counter,counter,18,Wednesday,off,counter,high
2023-10-08T15:30:00+00:00,SHORT,win,2.2,27916.66,27960.3,27820.66,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,neutral,yellow_OB,red,aligned,green,counter,counter,counter,15,Sunday,NY,counter,med
2023-10-29T19:15:00+00:00,SHORT,win,2.2,34617.29,34708.87,34415.8,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,green,counter,counter,counter,19,Sunday,off,aligned,med
2023-10-28T13:30:00+00:00,LONG,loss,-1.0,34063.79,33960.71,34290.57,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,green,aligned,red,counter,aligned,aligned,13,Saturday,NY,counter,low
2023-11-01T13:40:00+00:00,SHORT,loss,-1.0,34631.53,35030.43,33753.96,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,neutral,neutral,red,aligned,grey_from_green,aligned,aligned,counter,13,Wednesday,NY,counter,low
2023-11-11T23:40:00+00:00,LONG,loss,-1.0,36902.88,36747.97,37243.68,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,yellow_OB,red,counter,grey_from_green,counter,aligned,aligned,23,Saturday,off,aligned,low
2023-11-21T08:30:00+00:00,LONG,loss,-1.0,37327.09,37265.39,37462.83,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,neutral,grey_from_green,counter,green,aligned,aligned,aligned,8,Tuesday,London,aligned,med
2023-12-23T17:45:00+00:00,SHORT,loss,-1.0,43763.59,43818.13,43643.62,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,yellow_OB,neutral,green,counter,grey_from_green,aligned,counter,counter,17,Saturday,off,counter,low
2023-12-28T19:15:00+00:00,LONG,loss,-1.0,42545.0,42420.09,42819.83,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,yellow_OS,red,counter,green,aligned,counter,aligned,19,Thursday,off,aligned,med
2023-12-31T11:40:00+00:00,SHORT,win,2.2,42590.12,42792.63,42144.62,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,red,neutral,green,counter,grey_from_red,counter,counter,aligned,11,Sunday,London,aligned,med
2024-01-16T15:20:00+00:00,LONG,loss,-1.0,42831.5,42290.45,44021.81,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,neutral,yellow_OS,green,aligned,grey_from_red,aligned,aligned,counter,15,Tuesday,NY,counter,med
2024-01-29T22:15:00+00:00,SHORT,loss,-1.0,43170.31,43230.91,43036.97,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,green,counter,grey_from_green,aligned,counter,counter,22,Monday,off,aligned,high
2024-01-28T23:30:00+00:00,LONG,win,2.2,41904.1,41703.71,42344.96,counter,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,aligned,yellow_OS,red,red,counter,grey_from_green,counter,aligned,aligned,23,Sunday,off,aligned,med
2024-02-03T16:45:00+00:00,SHORT,loss,-1.0,43124.48,43221.0,42912.13,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,neutral,yellow_OB,red,aligned,green,counter,counter,counter,16,Saturday,NY,counter,low
2024-02-06T01:30:00+00:00,LONG,win,2.2,42660.76,42600.47,42793.39,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,neutral,red,counter,red,counter,counter,aligned,1,Tuesday,Asia,aligned,high
2024-02-18T21:00:00+00:00,LONG,win,2.2,51755.5,51631.81,52027.63,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,red,counter,aligned,aligned,21,Sunday,off,counter,low
2024-03-01T14:40:00+00:00,SHORT,loss,-1.0,62062.4,62532.14,61028.98,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,grey_from_green,aligned,counter,counter,14,Friday,NY,aligned,low
2024-03-06T15:40:00+00:00,LONG,loss,-1.0,66232.26,65606.72,67608.46,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,neutral,neutral,green,aligned,grey_from_green,counter,aligned,aligned,15,Wednesday,NY,counter,med
2024-04-07T06:20:00+00:00,SHORT,loss,-1.0,69301.25,69409.13,69063.9,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,yellow_OB,green,counter,green,counter,counter,counter,6,Sunday,Asia,aligned,low
2024-04-17T13:40:00+00:00,LONG,loss,-1.0,62557.97,62199.76,63346.02,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,counter,counter,13,Wednesday,NY,aligned,low
2024-04-25T14:00:00+00:00,LONG,win,2.2,63335.44,62980.57,64116.17,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,green,green,red,counter,red,counter,counter,aligned,14,Thursday,NY,aligned,high
2024-05-16T00:40:00+00:00,SHORT,loss,-1.0,66185.04,66505.18,65480.74,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,aligned,0,Thursday,Asia,counter,high
2024-04-26T05:40:00+00:00,LONG,loss,-1.0,64309.78,64094.13,64784.22,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,counter,counter,counter,neutral,yellow_OS,green,aligned,red,counter,counter,aligned,5,Friday,Asia,aligned,med
2024-05-06T01:40:00+00:00,SHORT,win,2.2,64207.7,64378.55,63831.82,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,aligned,counter,counter,yellow_OB,red,grey_from_green,aligned,grey_from_green,aligned,counter,counter,1,Monday,Asia,aligned,med
2024-05-17T11:15:00+00:00,SHORT,loss,-1.0,66347.6,66496.25,66020.57,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,yellow_OB,red,green,counter,green,counter,counter,counter,11,Friday,London,aligned,low
2024-05-30T05:15:00+00:00,SHORT,win,2.2,68113.2,68318.74,67661.0,counter,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,yellow_OB,yellow_OS,green,counter,red,aligned,aligned,counter,5,Thursday,Asia,aligned,med
2024-10-29T07:15:00+00:00,SHORT,loss,-1.0,71124.58,71304.18,70729.47,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,7,Tuesday,London,aligned,high
2024-06-09T10:15:00+00:00,SHORT,loss,-1.0,69354.66,69383.14,69291.99,aligned,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,aligned,aligned,yellow_OS,yellow_OS,grey_from_red,counter,red,aligned,aligned,counter,10,Sunday,London,aligned,low
2024-06-16T23:30:00+00:00,SHORT,loss,-1.0,66682.51,66895.3,66214.37,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,red,yellow_OS,grey_from_green,aligned,grey_from_red,counter,counter,aligned,23,Sunday,off,aligned,med
2024-06-17T04:30:00+00:00,LONG,loss,-1.0,66324.33,66204.72,66587.46,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,neutral,yellow_OS,grey_from_green,counter,green,aligned,aligned,counter,4,Monday,Asia,aligned,med
2024-06-20T11:45:00+00:00,SHORT,win,2.2,66252.75,66416.64,65892.21,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,red,neutral,green,counter,grey_from_red,counter,counter,aligned,11,Thursday,London,aligned,low
2024-07-02T10:40:00+00:00,LONG,win,2.2,62690.46,62548.84,63002.04,aligned,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,aligned,yellow_OS,red,red,counter,green,aligned,aligned,aligned,10,Tuesday,London,aligned,low
2024-07-21T17:00:00+00:00,LONG,loss,-1.0,67265.8,66233.75,69536.31,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,yellow_OB,red,red,counter,green,aligned,aligned,aligned,17,Sunday,off,counter,med
2024-07-22T15:40:00+00:00,LONG,win,2.2,66924.13,66671.2,67480.58,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,red,red,counter,green,aligned,aligned,aligned,15,Monday,NY,aligned,med
2024-07-26T20:40:00+00:00,SHORT,loss,-1.0,67679.01,67993.51,66987.11,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,20,Friday,off,aligned,low
2024-08-08T13:40:00+00:00,SHORT,loss,-1.0,57605.88,58237.3,56216.77,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,green,counter,counter,aligned,13,Thursday,NY,aligned,med
2024-08-15T00:30:00+00:00,LONG,loss,-1.0,58875.9,58740.66,59173.42,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,green,aligned,counter,aligned,0,Thursday,Asia,counter,med
2024-08-25T04:45:00+00:00,LONG,loss,-1.0,64111.37,64027.58,64295.71,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,red,grey_from_green,counter,green,aligned,aligned,aligned,4,Sunday,Asia,aligned,low
2024-09-02T14:30:00+00:00,LONG,win,2.2,58372.96,58167.61,58824.71,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,red,yellow_OS,green,aligned,red,counter,counter,counter,14,Monday,NY,counter,med
2024-10-10T19:40:00+00:00,LONG,win,2.2,59605.24,59161.41,60581.66,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,green,red,counter,red,counter,counter,counter,19,Thursday,off,aligned,high
2024-09-22T03:15:00+00:00,LONG,loss,-1.0,63066.73,62875.89,63486.57,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,grey_from_green,counter,aligned,aligned,3,Sunday,Asia,aligned,low
2024-09-24T15:00:00+00:00,LONG,win,2.2,63063.02,62827.76,63580.61,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,neutral,yellow_OB,green,aligned,grey_from_green,counter,counter,aligned,15,Tuesday,NY,aligned,med
2024-10-08T14:30:00+00:00,SHORT,win,2.2,62549.2,63001.67,61553.77,aligned,counter,counter,counter,counter,aligned,aligned,counter,aligned,counter,counter,aligned,counter,aligned,aligned,aligned,counter,counter,counter,aligned,neutral,neutral,grey_from_red,counter,grey_from_green,aligned,counter,aligned,14,Tuesday,NY,aligned,med
2024-10-23T04:00:00+00:00,LONG,win,2.2,67037.5,66936.42,67259.87,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,aligned,aligned,counter,counter,yellow_OS,green,green,aligned,red,counter,counter,aligned,4,Wednesday,Asia,aligned,med
2024-11-04T05:30:00+00:00,SHORT,win,2.2,69037.8,69344.6,68362.84,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,yellow_OB,yellow_OS,green,counter,red,aligned,aligned,counter,5,Monday,Asia,aligned,high
2024-12-03T16:40:00+00:00,SHORT,loss,-1.0,95445.69,96022.5,94176.71,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,aligned,counter,neutral,green,red,aligned,red,aligned,aligned,aligned,16,Tuesday,NY,counter,med
2024-12-04T01:40:00+00:00,LONG,loss,-1.0,96076.7,95574.49,97181.55,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,neutral,green,green,aligned,red,counter,counter,counter,1,Wednesday,Asia,counter,med
2024-12-15T06:00:00+00:00,SHORT,loss,-1.0,102216.39,102666.2,101226.8,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,neutral,green,counter,green,counter,counter,counter,6,Sunday,Asia,aligned,med
2024-12-11T07:40:00+00:00,SHORT,loss,-1.0,97505.76,97693.55,97092.6,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,yellow_OB,green,green,counter,red,aligned,counter,counter,7,Wednesday,London,aligned,med
2024-12-18T09:15:00+00:00,LONG,win,2.2,104122.3,103795.96,104840.23,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,neutral,red,counter,grey_from_green,counter,counter,aligned,9,Wednesday,London,aligned,med
2025-01-06T21:40:00+00:00,SHORT,loss,-1.0,101904.62,102214.28,101223.38,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,21,Monday,off,aligned,high
2024-12-23T01:45:00+00:00,LONG,loss,-1.0,94352.39,93910.28,95325.04,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,green,red,counter,red,counter,aligned,counter,1,Monday,Asia,aligned,med
2025-01-02T15:30:00+00:00,SHORT,loss,-1.0,96809.37,97272.59,95790.3,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,15,Thursday,NY,aligned,med
2025-01-05T23:20:00+00:00,SHORT,loss,-1.0,98506.91,98724.65,98027.89,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,grey_from_green,aligned,counter,counter,23,Sunday,off,aligned,med
2025-01-19T09:45:00+00:00,LONG,win,2.2,104370.73,103761.36,105711.34,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,red,green,aligned,grey_from_green,counter,aligned,aligned,9,Sunday,London,aligned,med
2025-01-27T03:15:00+00:00,LONG,loss,-1.0,101313.3,100897.49,102228.08,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,green,neutral,red,counter,grey_from_green,counter,counter,aligned,3,Monday,Asia,aligned,high
2025-01-30T06:30:00+00:00,SHORT,win,2.2,105312.15,105508.42,104880.36,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,red,yellow_OB,green,counter,green,counter,counter,counter,6,Thursday,Asia,aligned,med
2025-02-06T11:15:00+00:00,SHORT,loss,-1.0,98754.76,99004.92,98204.4,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,red,yellow_OS,green,counter,red,aligned,aligned,aligned,11,Thursday,London,aligned,low
2025-02-07T15:15:00+00:00,SHORT,win,2.2,98903.0,99960.18,96577.21,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,red,yellow_OS,green,counter,red,aligned,counter,aligned,15,Friday,NY,aligned,med
2025-02-07T03:30:00+00:00,SHORT,loss,-1.0,97439.55,97735.03,96789.49,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,neutral,yellow_OS,red,aligned,red,aligned,counter,aligned,3,Friday,Asia,aligned,med
2025-02-11T02:20:00+00:00,SHORT,loss,-1.0,97825.28,98032.21,97370.03,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,red,neutral,grey_from_green,aligned,green,counter,counter,aligned,2,Tuesday,Asia,aligned,med
2025-05-01T13:40:00+00:00,SHORT,loss,-1.0,96273.14,96584.2,95588.82,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,red,neutral,green,counter,grey_from_green,aligned,counter,counter,13,Thursday,NY,aligned,low
2025-03-16T19:00:00+00:00,SHORT,loss,-1.0,83732.99,84637.29,81743.54,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,neutral,neutral,red,aligned,grey_from_green,aligned,counter,aligned,19,Sunday,off,counter,high
2025-04-04T22:45:00+00:00,SHORT,win,2.2,84080.38,84321.11,83550.76,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OB,neutral,green,counter,red,aligned,counter,aligned,22,Friday,off,aligned,med
2025-04-05T20:15:00+00:00,LONG,win,2.2,82945.8,82824.55,83212.54,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,grey_from_red,aligned,counter,counter,20,Saturday,off,aligned,low
2025-04-16T02:00:00+00:00,LONG,loss,-1.0,83570.14,83254.57,84264.41,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,green,neutral,red,counter,green,aligned,counter,aligned,2,Wednesday,Asia,aligned,med
2025-04-26T23:40:00+00:00,SHORT,loss,-1.0,94648.72,95119.57,93612.84,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,neutral,yellow_OB,grey_from_red,counter,grey_from_green,aligned,counter,counter,23,Saturday,off,aligned,low
2025-04-28T17:40:00+00:00,LONG,win,2.2,93799.93,93568.52,94309.04,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,neutral,yellow_OB,green,aligned,red,counter,counter,aligned,17,Monday,off,counter,high
2025-11-15T00:15:00+00:00,LONG,win,2.2,95083.59,94358.09,96679.67,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,grey_from_red,aligned,red,counter,counter,counter,0,Saturday,Asia,counter,med
2025-11-14T14:40:00+00:00,LONG,loss,-1.0,95910.26,95004.06,97903.9,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,yellow_OS,red,counter,red,counter,counter,counter,14,Friday,NY,aligned,med
2025-05-30T01:30:00+00:00,LONG,loss,-1.0,105564.84,104924.63,106973.31,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,green,green,red,counter,red,counter,counter,aligned,1,Friday,Asia,aligned,high
2025-05-25T01:30:00+00:00,LONG,loss,-1.0,107693.7,107349.28,108451.43,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,neutral,red,counter,red,counter,counter,aligned,1,Sunday,Asia,aligned,low
2025-06-04T15:00:00+00:00,LONG,loss,-1.0,104883.39,104388.57,105971.98,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,neutral,neutral,red,counter,green,aligned,counter,counter,15,Wednesday,NY,aligned,med
