is_null,symbol,tf,arm,dir,kind,against,depth_pct,imp_atr_mag,imp_bars,corr_bars,converging,rr,outcome,R,reached_mm,reversed,fwd_signed,tb,tb_fade_R,htf_aligned,regime,year,vol_contr,arm_vol_z,atr_pct,run_before,range_pos,corr_piv,imp_eff,mtf_align,hour,dow
0,SOLUSDT,1h,2022-11-23T16:00:00+00:00,DOWN,RISING_WEDGE,1,228.8,5.43,8,73,1,0.0,reversed,,0,1,-0.07529,against,1.0,0,-1,2022,1.193,1.13,1.185,1.47,0.87,10.0,0.84,0.0,16.0,2.0
0,SOLUSDT,1h,2022-11-26T06:00:00+00:00,UP,RISING_WEDGE,0,90.0,7.06,14,68,1,0.0,reversed,,0,1,-0.01051,cont,-1.0,0,-1,2022,0.575,0.637,0.609,3.15,0.453,10.0,0.659,2.0,6.0,5.0
0,SOLUSDT,1h,2022-11-27T13:00:00+00:00,UP,PENNANT,0,50.7,5.15,12,67,1,0.0,reversed,,0,1,-0.08152,cont,-1.0,1,-1,2022,0.344,1.114,0.485,3.9,0.272,10.0,0.714,2.0,13.0,6.0
0,SOLUSDT,1h,2022-11-30T00:00:00+00:00,DOWN,FALLING_WEDGE,0,165.3,4.81,12,63,1,0.0,reversed,,0,1,0.01955,cont,-1.0,0,-1,2022,0.982,1.642,0.9,2.94,0.62,10.0,0.675,0.0,0.0,2.0
0,SOLUSDT,1h,2022-11-30T18:00:00+00:00,DOWN,FLAG,1,57.8,6.98,4,55,0,0.0,reversed,,0,1,-0.02661,against,1.0,0,-1,2022,0.362,1.687,0.823,1.3,0.552,10.0,1.0,1.0,18.0,2.0
0,SOLUSDT,1h,2022-12-03T03:00:00+00:00,UP,CHANNEL,0,135.4,4.54,8,73,0,0.0,reversed,,0,1,-0.00954,against,1.0,0,-1,2022,0.906,0.197,0.664,0.24,0.448,10.0,0.656,1.0,3.0,5.0
0,SOLUSDT,1h,2022-11-30T18:00:00+00:00,DOWN,CHANNEL,0,104.3,4.08,12,15,0,0.0,reversed,,0,1,-0.02661,against,1.0,0,-1,2022,1.254,1.687,0.823,2.93,0.552,4.0,0.676,1.0,18.0,2.0
0,SOLUSDT,1h,2022-12-03T19:00:00+00:00,UP,PENNANT,0,45.9,5.38,6,37,1,0.0,reversed,,0,1,-0.00296,against,1.0,0,-1,2022,0.524,0.588,0.564,0.22,0.373,6.0,1.0,1.0,19.0,5.0
0,SOLUSDT,1h,2022-12-03T19:00:00+00:00,UP,PENNANT,0,82.4,3.57,8,28,1,0.0,reversed,,0,1,-0.0074,against,1.0,0,-1,2022,1.094,0.588,0.564,2.88,0.373,4.0,0.667,1.0,19.0,5.0
0,SOLUSDT,1h,2022-12-07T20:00:00+00:00,UP,CHANNEL,0,241.5,4.95,9,66,0,0.0,reversed,,0,1,-0.0162,against,1.0,0,-1,2022,1.501,0.409,0.993,2.03,0.192,10.0,0.879,0.0,20.0,2.0
0,SOLUSDT,1h,2022-12-11T02:00:00+00:00,DOWN,PENNANT,0,78.9,7.15,8,80,1,9.65,loss,-1.0,0,0,-0.00147,none,0.0,1,1,2022,0.506,0.282,0.572,0.46,0.196,10.0,0.969,3.0,2.0,6.0
0,SOLUSDT,1h,2022-12-13T06:00:00+00:00,DOWN,CHANNEL,0,192.2,3.72,13,72,0,0.0,reversed,,0,1,-0.0559,cont,-1.0,0,1,2022,0.471,0.9,1.109,3.96,0.245,10.0,0.562,2.0,6.0,1.0
0,SOLUSDT,1h,2022-12-13T08:00:00+00:00,DOWN,CHANNEL,0,64.3,7.58,7,7,0,0.0,reversed,,0,1,-0.05864,against,1.0,0,1,2022,0.731,0.916,1.292,2.53,0.192,4.0,1.0,2.0,8.0,1.0
0,SOLUSDT,1h,2022-12-16T05:00:00+00:00,UP,PENNANT,0,100.0,6.71,6,57,1,0.0,reversed,,0,1,-0.0364,against,1.0,0,-1,2022,0.489,0.271,0.795,1.86,0.174,10.0,0.8,0.0,5.0,4.0
0,SOLUSDT,1h,2022-12-16T05:00:00+00:00,UP,PENNANT,1,57.4,6.22,13,25,1,7.61,loss,-1.0,0,0,-0.07852,against,1.0,0,-1,2022,0.486,0.271,0.795,5.9,0.174,6.0,0.667,0.0,5.0,4.0
0,SOLUSDT,1h,2022-12-17T22:00:00+00:00,DOWN,CHANNEL,0,236.4,4.03,7,62,0,0.0,reversed,,0,1,-0.00402,none,0.0,1,1,2022,0.373,0.549,0.683,4.65,0.224,10.0,0.846,2.0,22.0,5.0
0,SOLUSDT,1h,2022-12-19T23:00:00+00:00,DOWN,FALLING_WEDGE,0,94.2,7.56,14,74,1,0.0,reversed,,0,1,-0.02848,against,1.0,1,-1,2022,0.579,1.34,1.075,0.73,0.298,10.0,0.724,3.0,23.0,0.0
0,SOLUSDT,1h,2022-12-20T15:00:00+00:00,DOWN,CHANNEL,0,79.0,4.03,6,80,0,0.0,timeout,,0,0,0.00648,cont,-1.0,1,1,2022,0.281,2.151,0.85,4.81,0.734,10.0,0.804,2.0,15.0,1.0
0,SOLUSDT,1h,2022-12-19T03:00:00+00:00,UP,PENNANT,0,76.1,3.95,11,16,1,0.0,reversed,,0,1,0.00164,none,0.0,0,-1,2022,1.172,2.113,0.803,4.52,0.456,4.0,0.567,0.0,3.0,0.0
0,SOLUSDT,1h,2022-12-22T13:00:00+00:00,UP,FLAG,1,74.7,3.71,6,44,0,0.0,reversed,,0,1,-0.01498,against,1.0,0,1,2022,0.56,1.344,0.638,3.83,0.203,10.0,0.877,0.0,13.0,3.0
0,SOLUSDT,1h,2022-12-28T06:00:00+00:00,DOWN,CHANNEL,0,575.0,4.35,8,62,0,0.02,win,0.022553160945707893,1,0,-0.0252,against,1.0,1,1,2022,2.694,4.053,1.878,2.43,0.15,10.0,0.6,3.0,6.0,2.0
0,SOLUSDT,1h,2022-12-30T12:00:00+00:00,DOWN,CHANNEL,0,432.9,6.01,15,57,0,0.0,reversed,,0,1,-0.02311,none,0.0,1,-1,2022,3.917,2.173,1.939,0.6,0.526,10.0,0.624,3.0,12.0,4.0
0,SOLUSDT,1h,2022-12-30T17:00:00+00:00,DOWN,CHANNEL,0,191.4,7.6,6,48,0,0.0,timeout,,0,0,-0.00712,none,0.0,1,-1,2022,1.647,1.428,1.293,1.23,0.633,10.0,1.0,1.0,17.0,4.0
0,SOLUSDT,1h,2023-01-02T00:00:00+00:00,UP,PENNANT,0,49.1,7.11,2,72,1,0.0,reversed,,0,1,0.00101,none,0.0,0,-1,2023,0.169,0.539,0.429,6.42,0.463,10.0,1.0,2.0,0.0,0.0
0,SOLUSDT,1h,2023-01-02T03:00:00+00:00,DOWN,PENNANT,1,61.5,4.48,1,73,1,0.0,reversed,,0,1,-0.0,none,0.0,1,-1,2023,0.114,0.66,0.43,1.25,0.611,10.0,1.0,1.0,3.0,0.0
0,SOLUSDT,1h,2023-01-04T10:00:00+00:00,UP,CHANNEL,0,842.6,4.32,11,72,0,0.0,reversed,,0,1,-0.03595,against,1.0,1,-1,2023,2.723,0.498,1.766,2.7,0.818,10.0,0.742,3.0,10.0,2.0
0,SOLUSDT,1h,2023-01-05T21:00:00+00:00,UP,RISING_WEDGE,0,153.4,9.4,6,82,1,0.0,reversed,,0,1,-0.02585,against,1.0,1,-1,2023,0.961,0.765,0.834,0.53,0.504,10.0,1.0,2.0,21.0,3.0
0,SOLUSDT,1h,2023-01-08T12:00:00+00:00,UP,PENNANT,0,53.3,7.67,15,111,1,3.41,win,3.4069885734856613,1,0,0.19154,cont,-1.0,1,-1,2023,0.387,0.586,0.868,6.6,0.716,10.0,0.823,3.0,12.0,6.0
0,SOLUSDT,1h,2023-01-05T21:00:00+00:00,UP,CHANNEL,0,68.8,4.15,13,24,0,0.0,reversed,,0,1,-0.0384,against,1.0,1,-1,2023,0.41,0.765,0.834,3.91,0.504,4.0,0.606,2.0,21.0,3.0
0,SOLUSDT,1h,2023-01-08T21:00:00+00:00,DOWN,RISING_WEDGE,0,88.7,4.53,13,91,1,0.0,reversed,,0,1,-0.19374,against,1.0,0,-1,2023,0.405,1.736,1.078,6.26,0.807,10.0,0.709,0.0,21.0,6.0
0,SOLUSDT,1h,2023-01-08T14:00:00+00:00,DOWN,RISING_WEDGE,1,77.5,6.18,17,37,1,0.0,reversed,,0,1,-0.18307,cont,-1.0,0,-1,2023,0.492,3.173,0.906,2.69,0.942,4.0,0.6,0.0,14.0,6.0
0,SOLUSDT,1h,2023-01-10T22:00:00+00:00,UP,RISING_WEDGE,0,511.0,4.42,10,68,1,0.0,reversed,,0,1,-0.01596,against,1.0,1,1,2023,1.92,0.374,0.957,0.57,0.695,10.0,0.646,2.0,22.0,1.0
0,SOLUSDT,1h,2023-01-12T05:00:00+00:00,UP,CHANNEL,0,437.6,5.23,9,84,0,0.0,reversed,,0,1,-0.02466,against,1.0,1,1,2023,2.116,0.815,1.075,3.06,0.547,10.0,0.584,2.0,5.0,3.0
0,SOLUSDT,1h,2023-01-13T07:00:00+00:00,UP,CHANNEL,0,62.5,7.36,8,94,0,2.89,win,2.8923334711889876,1,0,-0.00533,none,0.0,1,1,2023,0.461,0.429,0.888,2.69,0.783,10.0,0.968,3.0,7.0,4.0
0,SOLUSDT,1h,2023-01-13T18:00:00+00:00,DOWN,RISING_WEDGE,1,107.3,3.84,11,66,1,0.0,reversed,,0,1,-0.4203,against,1.0,0,1,2023,0.5,0.512,0.815,6.66,0.71,8.0,0.616,1.0,18.0,4.0
0,SOLUSDT,1h,2023-01-15T01:00:00+00:00,UP,CHANNEL,0,550.0,4.86,7,59,0,0.0,reversed,,0,1,-0.04485,none,0.0,1,1,2023,1.668,1.519,1.885,4.06,0.792,10.0,0.872,3.0,1.0,6.0
0,SOLUSDT,1h,2023-01-16T08:00:00+00:00,UP,PENNANT,0,111.4,7.78,10,54,1,0.0,reversed,,0,1,0.0234,none,0.0,1,1,2023,1.0,1.68,1.093,0.45,0.48,10.0,0.769,2.0,8.0,0.0
0,SOLUSDT,1h,2023-01-17T00:00:00+00:00,UP,PENNANT,0,75.0,4.42,6,60,1,0.0,reversed,,0,1,0.01125,none,0.0,1,1,2023,0.3,1.249,0.803,6.11,0.374,10.0,0.702,3.0,0.0,1.0
0,SOLUSDT,1h,2023-01-19T07:00:00+00:00,DOWN,CHANNEL,0,144.4,3.97,8,49,0,0.0,timeout,,0,0,0.0108,cont,-1.0,0,1,2023,0.691,0.357,0.771,2.31,0.266,10.0,0.626,2.0,7.0,3.0
0,SOLUSDT,1h,2023-01-18T08:00:00+00:00,UP,FALLING_WEDGE,1,70.1,3.85,7,28,1,0.0,reversed,,0,1,-0.02462,cont,-1.0,1,1,2023,0.657,1.236,0.603,0.41,0.076,4.0,0.803,1.0,8.0,2.0
0,SOLUSDT,1h,2023-01-20T12:00:00+00:00,DOWN,PENNANT,0,64.0,5.18,1,37,1,0.0,reversed,,0,1,0.00281,none,0.0,0,1,2023,0.138,0.513,0.568,2.84,0.296,6.0,1.0,0.0,12.0,4.0
0,SOLUSDT,1h,2023-01-23T13:00:00+00:00,UP,PENNANT,0,352.4,3.74,7,69,1,0.0,reversed,,0,1,0.00787,cont,-1.0,1,1,2023,1.022,1.458,0.793,2.72,0.245,10.0,0.632,1.0,13.0,0.0
0,SOLUSDT,1h,2023-01-24T08:00:00+00:00,UP,FLAG,1,52.8,7.26,18,64,0,0.0,reversed,,0,1,-0.08427,against,1.0,0,1,2023,0.551,0.777,0.669,0.81,0.677,10.0,0.735,1.0,8.0,1.0
0,SOLUSDT,1h,2023-01-25T16:00:00+00:00,DOWN,CHANNEL,0,156.2,4.66,5,60,0,0.0,reversed,,0,1,-0.05775,against,1.0,0,1,2023,0.64,1.158,1.02,1.8,0.437,8.0,0.733,1.0,16.0,2.0
0,SOLUSDT,1h,2023-01-25T16:00:00+00:00,DOWN,FLAG,1,181.9,3.72,11,20,0,0.0,reversed,,0,1,-0.05308,against,1.0,0,1,2023,1.471,1.158,1.02,0.41,0.437,4.0,0.554,1.0,16.0,2.0
0,SOLUSDT,1h,2023-01-30T19:00:00+00:00,UP,CHANNEL,0,189.0,4.54,7,65,0,0.0,reversed,,0,1,0.01992,none,0.0,0,1,2023,0.934,2.874,1.319,2.19,0.133,8.0,0.593,0.0,19.0,0.0
0,SOLUSDT,1h,2023-02-05T12:00:00+00:00,UP,FALLING_WEDGE,1,64.8,5.98,7,64,1,0.0,reversed,,0,1,-0.01017,against,1.0,0,1,2023,0.284,6.305,0.813,3.66,0.259,10.0,1.0,0.0,12.0,6.0
0,SOLUSDT,1h,2023-02-05T22:00:00+00:00,DOWN,CHANNEL,0,95.8,4.18,6,57,0,0.0,timeout,,0,0,0.01272,none,0.0,1,1,2023,0.448,0.6,1.04,2.49,0.29,10.0,0.642,3.0,22.0,6.0
0,SOLUSDT,1h,2023-02-08T12:00:00+00:00,DOWN,CHANNEL,0,131.6,5.15,6,67,0,2.36,open,,0,0,0.02612,cont,-1.0,1,1,2023,0.954,1.189,0.86,0.59,0.721,10.0,0.849,2.0,12.0,2.0
0,SOLUSDT,1h,2023-02-08T20:00:00+00:00,UP,PENNANT,1,165.0,4.47,12,23,1,0.0,reversed,,0,1,-0.00262,against,1.0,0,1,2023,1.72,0.878,1.068,2.32,0.274,6.0,0.67,0.0,20.0,2.0
0,SOLUSDT,1h,2023-02-08T20:00:00+00:00,UP,FLAG,1,71.5,4.04,7,7,0,2.69,loss,-1.0,0,0,-0.02572,against,1.0,0,1,2023,0.648,0.878,1.068,0.09,0.274,4.0,0.742,0.0,20.0,2.0
0,SOLUSDT,1h,2023-02-11T00:00:00+00:00,DOWN,FALLING_WEDGE,0,321.2,4.55,4,53,1,0.0,reversed,,0,1,0.00049,none,0.0,1,1,2023,0.674,0.978,1.213,3.33,0.191,10.0,0.714,3.0,0.0,5.0
0,SOLUSDT,1h,2023-02-11T21:00:00+00:00,DOWN,PENNANT,0,212.9,4.41,10,54,1,0.0,reversed,,0,1,-0.0092,against,1.0,1,1,2023,0.866,0.607,0.511,0.93,0.362,10.0,0.608,2.0,21.0,5.0
0,SOLUSDT,1h,2023-02-12T06:00:00+00:00,DOWN,PENNANT,0,51.0,7.12,11,43,1,0.0,reversed,,0,1,-0.03815,against,1.0,1,1,2023,0.416,0.835,0.55,1.76,0.849,10.0,0.913,1.0,6.0,6.0
0,SOLUSDT,1h,2023-02-12T06:00:00+00:00,DOWN,FLAG,1,50.4,3.65,3,12,0,3.02,loss,-1.0,0,0,-0.00238,none,0.0,1,1,2023,0.284,0.835,0.55,1.41,0.849,4.0,1.0,1.0,6.0,6.0
0,SOLUSDT,1h,2023-02-13T09:00:00+00:00,UP,CHANNEL,0,322.7,3.76,5,28,0,0.0,reversed,,0,1,0.01773,none,0.0,0,1,2023,3.054,5.145,1.541,1.06,0.106,6.0,0.913,1.0,9.0,0.0
0,SOLUSDT,1h,2023-02-15T10:00:00+00:00,DOWN,FLAG,1,123.9,4.47,8,43,0,0.0,reversed,,0,1,-0.03707,against,1.0,0,1,2023,0.543,0.534,0.705,4.87,0.803,6.0,0.706,0.0,10.0,2.0
0,SOLUSDT,1h,2023-02-18T07:00:00+00:00,UP,RISING_WEDGE,0,104.2,6.34,22,71,1,0.0,reversed,,0,1,0.03187,cont,-1.0,1,1,2023,0.728,0.513,0.793,4.13,0.572,10.0,0.619,2.0,7.0,5.0
0,SOLUSDT,1h,2023-02-18T17:00:00+00:00,UP,PENNANT,0,170.0,5.21,10,73,1,1.52,win,1.5224567060271827,1,0,-0.01062,against,1.0,1,1,2023,1.422,0.748,0.671,1.18,0.726,10.0,0.746,3.0,17.0,5.0
0,SOLUSDT,1h,2023-02-21T04:00:00+00:00,UP,CHANNEL,0,384.3,5.05,5,47,0,0.0,reversed,,0,1,-0.022,against,1.0,1,1,2023,2.862,0.394,1.287,1.27,0.687,10.0,1.0,3.0,4.0,1.0
0,SOLUSDT,1h,2023-02-24T13:00:00+00:00,UP,FALLING_WEDGE,1,70.7,3.66,7,25,1,0.0,reversed,,0,1,-0.01572,against,1.0,1,1,2023,0.942,1.707,0.582,3.35,0.216,6.0,0.554,1.0,13.0,4.0
0,SOLUSDT,1h,2023-02-27T13:00:00+00:00,DOWN,RISING_WEDGE,0,141.3,5.2,4,61,1,3.76,open,,0,0,0.02026,cont,-1.0,1,1,2023,0.37,2.782,0.817,0.18,0.844,10.0,0.82,1.0,13.0,0.0
0,SOLUSDT,1h,2023-03-02T01:00:00+00:00,UP,FLAG,1,119.0,6.45,14,84,0,0.0,reversed,,0,1,-0.01577,against,1.0,0,1,2023,0.881,1.267,0.924,4.47,0.437,10.0,0.617,0.0,1.0,3.0
0,SOLUSDT,1h,2023-03-03T00:00:00+00:00,UP,FLAG,1,77.8,4.39,8,24,0,0.0,reversed,,0,1,-0.02976,against,1.0,0,-1,2023,0.868,0.661,0.791,2.27,0.151,4.0,0.806,1.0,0.0,4.0
0,SOLUSDT,1h,2023-03-05T14:00:00+00:00,DOWN,CHANNEL,0,302.5,3.91,12,74,0,0.0,reversed,,0,1,0.01836,cont,-1.0,1,-1,2023,0.916,0.672,0.834,1.08,0.684,10.0,0.614,3.0,14.0,6.0
0,SOLUSDT,1h,2023-03-06T14:00:00+00:00,DOWN,CHANNEL,0,83.5,6.39,5,64,0,2.9,open,,0,0,0.00479,against,1.0,1,-1,2023,0.293,0.894,0.869,1.78,0.434,10.0,0.962,1.0,14.0,0.0
0,SOLUSDT,1h,2023-03-07T09:00:00+00:00,UP,FLAG,1,60.5,5.57,4,47,0,0.0,reversed,,0,1,-0.00633,against,1.0,0,-1,2023,0.424,1.54,0.804,5.4,0.096,8.0,1.0,0.0,9.0,1.0
0,SOLUSDT,1h,2023-03-11T17:00:00+00:00,DOWN,CHANNEL,0,194.9,6.2,14,64,0,0.0,reversed,,0,1,-0.0102,none,0.0,1,-1,2023,1.63,0.722,1.164,1.71,0.571,10.0,0.665,1.0,17.0,5.0
0,SOLUSDT,1h,2023-03-13T16:00:00+00:00,UP,CHANNEL,0,234.7,4.5,3,73,0,0.0,timeout,,0,0,-0.00146,none,0.0,0,1,2023,0.416,1.816,1.214,6.38,0.794,10.0,1.0,2.0,16.0,0.0
0,SOLUSDT,1h,2023-03-16T20:00:00+00:00,UP,FALLING_WEDGE,1,120.4,5.77,9,79,1,5.65,open,,0,0,0.0352,cont,-1.0,0,1,2023,0.605,0.736,0.807,0.52,0.213,10.0,0.833,0.0,20.0,3.0
0,SOLUSDT,1h,2023-03-15T09:00:00+00:00,UP,PENNANT,0,91.2,5.74,3,21,1,0.0,reversed,,0,1,-0.01061,against,1.0,0,1,2023,0.353,0.486,0.793,2.96,0.572,4.0,1.0,1.0,9.0,2.0
0,SOLUSDT,1h,2023-03-17T19:00:00+00:00,DOWN,FLAG,1,61.6,5.81,11,29,0,0.0,reversed,,0,1,-0.08909,against,1.0,0,1,2023,0.505,2.23,0.898,2.9,0.905,6.0,0.902,0.0,19.0,4.0
0,SOLUSDT,1h,2023-03-20T16:00:00+00:00,UP,CHANNEL,0,91.4,5.93,13,45,0,0.0,reversed,,0,1,-0.02663,against,1.0,1,1,2023,0.729,2.114,1.615,1.16,0.65,10.0,0.804,3.0,16.0,0.0
0,SOLUSDT,1h,2023-03-22T16:00:00+00:00,UP,PENNANT,0,211.6,3.93,5,62,1,0.0,reversed,,0,1,-0.06435,against,1.0,1,1,2023,1.298,0.749,0.687,0.42,0.544,8.0,0.74,2.0,16.0,2.0
0,SOLUSDT,1h,2023-03-27T11:00:00+00:00,DOWN,PENNANT,0,132.4,4.34,4,86,1,0.0,reversed,,0,1,0.04027,cont,-1.0,1,1,2023,0.156,0.641,0.683,0.37,0.495,10.0,0.927,2.0,11.0,0.0
0,SOLUSDT,1h,2023-03-27T13:00:00+00:00,UP,FALLING_WEDGE,1,71.4,6.28,18,20,1,0.0,reversed,,0,1,-0.02835,against,1.0,0,1,2023,0.931,1.563,0.72,2.17,0.352,4.0,0.645,0.0,13.0,0.0
0,SOLUSDT,1h,2023-03-29T01:00:00+00:00,DOWN,RISING_WEDGE,1,206.7,4.55,9,34,1,0.0,reversed,,0,1,-0.0212,against,1.0,1,1,2023,1.853,1.027,1.266,1.45,0.802,6.0,0.634,1.0,1.0,2.0
0,SOLUSDT,1h,2023-04-01T01:00:00+00:00,UP,CHANNEL,0,128.3,4.27,9,72,0,1.62,open,,0,0,-0.00613,none,0.0,0,1,2023,0.733,0.629,1.047,0.98,0.718,10.0,0.61,2.0,1.0,5.0
0,SOLUSDT,1h,2023-03-30T09:00:00+00:00,UP,FALLING_WEDGE,1,82.0,5.1,10,3,1,3.85,loss,-1.0,0,0,-0.00871,against,1.0,0,1,2023,1.529,1.138,1.388,2.39,0.515,4.0,0.769,0.0,9.0,3.0
0,SOLUSDT,1h,2023-04-03T01:00:00+00:00,UP,FALLING_WEDGE,1,73.8,6.02,15,31,1,0.0,reversed,,0,1,0.00547,cont,-1.0,0,1,2023,0.504,2.922,1.003,2.05,0.098,6.0,0.581,0.0,1.0,0.0
0,SOLUSDT,1h,2023-04-04T20:00:00+00:00,DOWN,FLAG,1,123.4,6.22,12,40,0,2.83,open,,0,0,-0.00951,none,0.0,0,1,2023,1.394,0.756,1.023,1.09,0.826,8.0,0.764,0.0,20.0,1.0
0,SOLUSDT,1h,2023-04-06T10:00:00+00:00,UP,PENNANT,0,195.5,3.58,10,64,1,0.0,reversed,,0,1,0.00244,cont,-1.0,1,1,2023,1.156,1.698,0.834,5.43,0.099,10.0,0.639,1.0,10.0,3.0
0,SOLUSDT,1h,2023-04-09T00:00:00+00:00,DOWN,CHANNEL,0,156.6,4.16,15,71,0,0.0,reversed,,0,1,-0.0,cont,-1.0,1,1,2023,0.492,1.459,0.865,3.98,0.301,10.0,0.566,3.0,0.0,6.0
0,SOLUSDT,1h,2023-04-10T15:00:00+00:00,DOWN,FLAG,1,64.0,7.08,16,33,0,0.0,reversed,,0,1,-0.11128,against,1.0,1,1,2023,0.599,1.284,0.773,2.39,0.536,8.0,0.787,2.0,15.0,0.0
0,SOLUSDT,1h,2023-04-12T02:00:00+00:00,UP,CHANNEL,0,817.8,3.82,6,58,0,0.0,reversed,,0,1,0.04232,cont,-1.0,1,1,2023,4.337,2.912,2.506,3.6,0.658,10.0,0.833,2.0,2.0,2.0
0,SOLUSDT,1h,2023-04-13T10:00:00+00:00,UP,RISING_WEDGE,0,103.2,7.94,15,51,1,2.14,loss,-1.0,0,0,0.0352,cont,-1.0,1,1,2023,1.744,0.533,1.086,0.58,0.835,10.0,0.622,3.0,10.0,3.0
0,SOLUSDT,1h,2023-04-13T13:00:00+00:00,UP,CHANNEL,0,176.0,3.79,10,37,0,0.0,reversed,,0,1,-0.00731,none,0.0,1,1,2023,0.982,1.585,1.292,6.1,0.783,10.0,0.559,3.0,13.0,3.0
0,SOLUSDT,1h,2023-04-14T12:00:00+00:00,UP,CHANNEL,0,101.8,4.31,11,39,0,0.0,reversed,,0,1,0.00693,against,1.0,1,1,2023,0.597,1.119,1.192,0.37,0.574,10.0,0.631,2.0,12.0,4.0
0,SOLUSDT,1h,2023-04-14T12:00:00+00:00,UP,RISING_WEDGE,0,97.0,3.64,2,6,1,0.0,reversed,,0,1,-0.00489,none,0.0,1,1,2023,0.553,1.119,1.192,1.63,0.574,4.0,1.0,2.0,12.0,4.0
0,SOLUSDT,1h,2023-04-17T02:00:00+00:00,DOWN,RISING_WEDGE,1,95.5,4.48,10,50,1,0.0,reversed,,0,1,0.01208,cont,-1.0,0,1,2023,0.598,1.541,1.355,3.28,0.869,10.0,0.6,0.0,2.0,0.0
0,SOLUSDT,1h,2023-04-19T04:00:00+00:00,UP,FALLING_WEDGE,1,133.3,5.98,7,47,1,0.0,reversed,,0,1,-0.05804,against,1.0,1,1,2023,0.909,0.392,0.85,0.25,0.32,6.0,0.871,2.0,4.0,2.0
0,SOLUSDT,1h,2023-04-21T08:00:00+00:00,DOWN,FALLING_WEDGE,0,59.9,8.1,8,40,1,3.61,open,,0,0,0.01533,cont,-1.0,1,1,2023,0.56,0.371,0.807,0.68,0.191,10.0,0.879,3.0,8.0,4.0
0,SOLUSDT,1h,2023-04-20T15:00:00+00:00,UP,CHANNEL,0,56.5,4.31,6,14,0,0.0,reversed,,0,1,-0.0009,none,0.0,1,1,2023,0.377,1.532,1.14,5.67,0.119,6.0,0.608,1.0,15.0,3.0
0,SOLUSDT,1h,2023-04-21T13:00:00+00:00,DOWN,FALLING_WEDGE,0,112.8,4.17,9,35,1,1.17,open,,0,0,0.03542,cont,-1.0,1,1,2023,0.855,0.716,0.777,2.81,0.219,10.0,0.927,3.0,13.0,4.0
0,SOLUSDT,1h,2023-04-23T04:00:00+00:00,DOWN,FALLING_WEDGE,0,88.7,3.67,6,48,1,0.0,reversed,,0,1,-0.00412,against,1.0,1,1,2023,0.319,0.403,0.601,0.95,0.621,10.0,0.982,1.0,4.0,6.0
0,SOLUSDT,1h,2023-04-24T18:00:00+00:00,DOWN,CHANNEL,0,103.1,3.78,7,49,0,0.0,timeout,,0,0,0.01077,none,0.0,1,1,2023,0.392,1.055,1.143,0.15,0.336,10.0,0.646,2.0,18.0,0.0
0,SOLUSDT,1h,2023-04-25T17:00:00+00:00,DOWN,FALLING_WEDGE,0,96.3,5.41,6,37,1,0.0,reversed,,0,1,-0.03395,against,1.0,1,1,2023,0.732,1.311,0.979,1.86,0.372,8.0,1.0,2.0,17.0,1.0
0,SOLUSDT,1h,2023-04-25T02:00:00+00:00,UP,FALLING_WEDGE,1,90.1,3.68,7,10,1,155.08,loss,-1.0,0,0,-0.00949,none,0.0,0,1,2023,0.807,1.219,1.023,3.03,0.127,4.0,0.973,0.0,2.0,1.0
0,SOLUSDT,1h,2023-04-28T16:00:00+00:00,DOWN,RISING_WEDGE,1,59.8,5.93,7,39,1,0.0,reversed,,0,1,-0.01434,against,1.0,1,1,2023,0.356,1.78,0.999,6.24,0.985,4.0,0.568,1.0,16.0,4.0
0,SOLUSDT,1h,2023-04-30T15:00:00+00:00,DOWN,FLAG,1,82.8,4.1,5,17,0,2.65,win,2.6452476572955064,1,0,0.02704,cont,-1.0,0,1,2023,0.398,2.593,0.688,2.64,0.825,4.0,0.796,0.0,15.0,6.0
0,SOLUSDT,1h,2023-05-05T01:00:00+00:00,DOWN,CHANNEL,0,60.6,6.63,10,78,0,0.0,reversed,,0,1,-0.00182,cont,-1.0,0,1,2023,0.504,1.361,0.893,1.82,0.587,10.0,0.779,0.0,1.0,4.0
0,SOLUSDT,1h,2023-05-07T19:00:00+00:00,UP,CHANNEL,0,132.5,4.52,11,81,0,0.0,reversed,,0,1,-0.0508,against,1.0,0,1,2023,0.584,1.139,0.873,3.34,0.527,10.0,0.568,1.0,19.0,6.0
0,SOLUSDT,1h,2023-05-10T00:00:00+00:00,DOWN,CHANNEL,0,166.5,7.47,15,72,0,0.0,reversed,,0,1,-0.01443,against,1.0,1,-1,2023,0.972,0.625,0.919,3.55,0.331,10.0,0.665,2.0,0.0,2.0
0,SOLUSDT,1h,2023-05-10T18:00:00+00:00,DOWN,CHANNEL,0,83.7,6.67,8,60,0,0.0,reversed,,0,1,0.00241,against,1.0,1,-1,2023,0.641,1.148,1.23,3.56,0.65,10.0,0.785,1.0,18.0,2.0
0,SOLUSDT,1h,2023-05-11T12:00:00+00:00,DOWN,CHANNEL,0,109.0,4.93,13,43,0,1.06,open,,0,0,0.01473,cont,-1.0,1,-1,2023,0.675,1.923,0.777,1.97,0.401,10.0,0.608,3.0,12.0,3.0
0,SOLUSDT,1h,2023-05-13T18:00:00+00:00,DOWN,RISING_WEDGE,1,101.9,5.77,4,67,1,0.0,reversed,,0,1,-0.0,none,0.0,1,-1,2023,0.305,0.788,0.719,2.71,0.756,10.0,1.0,2.0,18.0,5.0
