is_null,symbol,tf,arm,kind,end_dir,rev_R,mfe_rev_atr,mae_atr,sagitta_atr,depth_atr,a_norm,arc_gain,r2_quad,L,apex_pos,mtf_up,regime,year
1,BTCUSDT,1d,2022-10-05T00:00:00+00:00,NULL,UP,1.0,2.343,1.361,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,BTCUSDT,1d,2025-07-07T00:00:00+00:00,NULL,DOWN,1.0,7.626,0.425,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,BTCUSDT,1d,2021-07-25T00:00:00+00:00,NULL,DOWN,1.0,9.609,0.111,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,BTCUSDT,1d,2025-06-05T00:00:00+00:00,NULL,DOWN,1.0,3.193,1.171,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,BTCUSDT,1d,2025-04-28T00:00:00+00:00,NULL,DOWN,1.0,6.867,0.85,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,BTCUSDT,1d,2022-10-25T00:00:00+00:00,NULL,UP,-1.0,8.09,2.461,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,BTCUSDT,1d,2022-03-25T00:00:00+00:00,NULL,UP,-1.0,3.502,2.35,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,BTCUSDT,1d,2023-04-13T00:00:00+00:00,NULL,UP,1.0,5.579,0.766,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,BTCUSDT,1d,2020-11-08T00:00:00+00:00,NULL,DOWN,1.0,5.406,0.82,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2020
1,BTCUSDT,1d,2024-06-15T00:00:00+00:00,NULL,UP,1.0,6.652,0.559,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2021-03-25T00:00:00+00:00,NULL,UP,-1.0,0.99,3.537,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,BTCUSDT,1d,2026-03-03T00:00:00+00:00,NULL,DOWN,1.0,2.529,1.102,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2026
1,BTCUSDT,1d,2020-03-28T00:00:00+00:00,NULL,UP,-1.0,0.557,2.288,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2020
1,BTCUSDT,1d,2023-08-05T00:00:00+00:00,NULL,UP,-1.0,6.739,2.022,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2023
1,BTCUSDT,1d,2025-07-27T00:00:00+00:00,NULL,UP,1.0,3.585,1.687,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2020-06-29T00:00:00+00:00,NULL,UP,-1.0,1.089,8.007,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2020
1,BTCUSDT,1d,2025-11-11T00:00:00+00:00,NULL,UP,1.0,5.5,0.557,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,BTCUSDT,1d,2022-10-11T00:00:00+00:00,NULL,UP,-1.0,5.268,3.672,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2021-05-01T00:00:00+00:00,NULL,UP,1.0,7.024,0.429,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2023-03-13T00:00:00+00:00,NULL,DOWN,1.0,6.359,0.214,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2023-10-15T00:00:00+00:00,NULL,UP,-1.0,0.068,17.69,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2024-12-09T00:00:00+00:00,NULL,DOWN,1.0,2.583,1.176,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,BTCUSDT,1d,2022-10-16T00:00:00+00:00,NULL,DOWN,1.0,3.71,6.148,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2021-11-14T00:00:00+00:00,NULL,DOWN,-1.0,0.318,8.479,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,BTCUSDT,1d,2020-03-13T00:00:00+00:00,NULL,DOWN,-1.0,2.519,1.522,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2020
1,BTCUSDT,1d,2022-03-15T00:00:00+00:00,NULL,DOWN,1.0,3.998,0.203,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2021-11-21T00:00:00+00:00,NULL,UP,1.0,5.405,0.267,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,BTCUSDT,1d,2022-01-31T00:00:00+00:00,NULL,DOWN,1.0,3.073,1.732,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2020-08-19T00:00:00+00:00,NULL,UP,1.0,4.219,0.648,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,BTCUSDT,1d,2024-07-23T00:00:00+00:00,NULL,UP,-1.0,6.785,1.66,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2022-08-20T00:00:00+00:00,NULL,UP,1.0,2.801,1.598,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,BTCUSDT,1d,2023-08-18T00:00:00+00:00,NULL,DOWN,1.0,2.846,1.571,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,BTCUSDT,1d,2021-01-04T00:00:00+00:00,NULL,DOWN,1.0,4.619,1.456,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,BTCUSDT,1d,2023-05-13T00:00:00+00:00,NULL,DOWN,1.0,1.611,1.373,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,BTCUSDT,1d,2020-10-05T00:00:00+00:00,NULL,UP,-1.0,0.987,12.803,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
1,BTCUSDT,1d,2023-02-04T00:00:00+00:00,NULL,UP,1.0,2.497,2.43,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2023
1,BTCUSDT,1d,2022-07-25T00:00:00+00:00,NULL,UP,-1.0,0.48,3.098,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2020-08-04T00:00:00+00:00,NULL,DOWN,1.0,2.214,2.136,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2020
1,BTCUSDT,1d,2025-06-11T00:00:00+00:00,NULL,UP,1.0,3.734,3.655,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2023-05-16T00:00:00+00:00,NULL,DOWN,1.0,1.524,2.409,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,BTCUSDT,1d,2022-07-01T00:00:00+00:00,NULL,DOWN,1.0,3.792,0.351,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2022
1,BTCUSDT,1d,2022-07-04T00:00:00+00:00,NULL,UP,-1.0,1.232,4.117,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2024-05-24T00:00:00+00:00,NULL,UP,1.0,2.102,1.349,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2021-08-01T00:00:00+00:00,NULL,UP,-1.0,1.079,4.575,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,BTCUSDT,1d,2021-08-22T00:00:00+00:00,NULL,UP,-1.0,4.068,1.553,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,BTCUSDT,1d,2025-06-30T00:00:00+00:00,NULL,UP,-1.0,0.754,5.922,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,BTCUSDT,1d,2020-03-20T00:00:00+00:00,NULL,UP,0.0,,,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2020
1,BTCUSDT,1d,2020-09-01T00:00:00+00:00,NULL,UP,1.0,6.255,0.097,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2020
1,BTCUSDT,1d,2024-06-26T00:00:00+00:00,NULL,UP,-1.0,3.928,4.051,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,BTCUSDT,1d,2021-03-11T00:00:00+00:00,NULL,DOWN,-1.0,1.129,2.037,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,BTCUSDT,1d,2024-06-25T00:00:00+00:00,NULL,UP,1.0,4.218,3.381,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,BTCUSDT,1d,2023-07-24T00:00:00+00:00,NULL,DOWN,-1.0,1.439,5.407,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,BTCUSDT,1d,2024-12-01T00:00:00+00:00,NULL,DOWN,-1.0,3.35,2.005,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2021-09-19T00:00:00+00:00,NULL,DOWN,-1.0,6.541,2.899,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2024-02-23T00:00:00+00:00,NULL,DOWN,1.0,14.586,0.101,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2025-10-29T00:00:00+00:00,NULL,DOWN,-1.0,0.434,8.127,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,BTCUSDT,1d,2020-04-03T00:00:00+00:00,NULL,DOWN,1.0,5.224,0.509,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2020
1,BTCUSDT,1d,2021-07-29T00:00:00+00:00,NULL,UP,-1.0,1.375,5.371,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,BTCUSDT,1d,2025-05-27T00:00:00+00:00,NULL,DOWN,-1.0,0.535,3.606,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2022-08-18T00:00:00+00:00,NULL,DOWN,-1.0,0.019,5.112,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2024-08-08T00:00:00+00:00,NULL,UP,1.0,2.469,0.896,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,BTCUSDT,1d,2022-07-06T00:00:00+00:00,NULL,UP,-1.0,1.551,3.849,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2020-07-20T00:00:00+00:00,NULL,DOWN,1.0,20.874,0.05,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2020
1,BTCUSDT,1d,2025-01-23T00:00:00+00:00,NULL,DOWN,-1.0,0.689,2.722,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,BTCUSDT,1d,2022-08-16T00:00:00+00:00,NULL,UP,1.0,5.821,0.645,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,BTCUSDT,1d,2021-04-05T00:00:00+00:00,NULL,UP,-1.0,4.331,2.032,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,BTCUSDT,1d,2023-04-09T00:00:00+00:00,NULL,DOWN,1.0,2.971,1.533,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2020-12-28T00:00:00+00:00,NULL,DOWN,1.0,8.985,0.725,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,BTCUSDT,1d,2021-10-02T00:00:00+00:00,NULL,UP,-1.0,0.263,6.836,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2021
1,BTCUSDT,1d,2021-08-02T00:00:00+00:00,NULL,UP,-1.0,0.772,4.83,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,BTCUSDT,1d,2024-09-18T00:00:00+00:00,NULL,DOWN,1.0,3.096,1.203,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2022-09-08T00:00:00+00:00,NULL,DOWN,1.0,4.359,1.495,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,BTCUSDT,1d,2021-04-19T00:00:00+00:00,NULL,UP,1.0,8.047,1.214,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2021-03-29T00:00:00+00:00,NULL,DOWN,1.0,2.102,3.118,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,BTCUSDT,1d,2023-09-27T00:00:00+00:00,NULL,DOWN,1.0,16.217,0.056,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2023-11-14T00:00:00+00:00,NULL,DOWN,1.0,7.8,0.163,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,BTCUSDT,1d,2021-08-23T00:00:00+00:00,NULL,UP,-1.0,4.47,1.551,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,BTCUSDT,1d,2021-09-12T00:00:00+00:00,NULL,UP,1.0,2.433,4.473,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2024-12-20T00:00:00+00:00,NULL,DOWN,-1.0,1.988,1.972,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2026-01-20T00:00:00+00:00,NULL,DOWN,-1.0,1.171,11.905,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2026
1,BTCUSDT,1d,2022-08-16T00:00:00+00:00,NULL,UP,1.0,5.821,0.645,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,BTCUSDT,1d,2024-03-24T00:00:00+00:00,NULL,UP,1.0,1.629,1.196,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2025-01-22T00:00:00+00:00,NULL,UP,1.0,2.738,0.749,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2023-03-29T00:00:00+00:00,NULL,UP,-1.0,1.004,1.893,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2024-03-03T00:00:00+00:00,NULL,DOWN,1.0,4.723,1.82,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2022-05-14T00:00:00+00:00,NULL,DOWN,-1.0,0.956,3.375,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,BTCUSDT,1d,2025-01-06T00:00:00+00:00,NULL,DOWN,-1.0,2.325,4.104,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2024-12-01T00:00:00+00:00,NULL,UP,-1.0,2.005,3.35,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,BTCUSDT,1d,2023-11-28T00:00:00+00:00,NULL,UP,-1.0,0.244,5.274,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,BTCUSDT,1d,2023-11-16T00:00:00+00:00,NULL,DOWN,1.0,6.531,0.407,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2021-10-17T00:00:00+00:00,NULL,UP,-1.0,1.2,2.418,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,BTCUSDT,1d,2020-11-21T00:00:00+00:00,NULL,DOWN,-1.0,6.675,3.004,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,BTCUSDT,1d,2022-09-22T00:00:00+00:00,NULL,UP,0.0,,,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2020-10-09T00:00:00+00:00,NULL,UP,-1.0,0.001,11.338,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2020
1,BTCUSDT,1d,2025-08-17T00:00:00+00:00,NULL,UP,1.0,3.637,0.05,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,BTCUSDT,1d,2023-06-10T00:00:00+00:00,NULL,UP,-1.0,1.067,5.798,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,BTCUSDT,1d,2021-03-10T00:00:00+00:00,NULL,UP,-1.0,1.461,1.614,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,BTCUSDT,1d,2022-02-13T00:00:00+00:00,NULL,UP,1.0,3.81,1.649,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,BTCUSDT,1d,2020-08-15T00:00:00+00:00,NULL,UP,1.0,3.698,1.123,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,BTCUSDT,1d,2025-01-26T00:00:00+00:00,NULL,UP,1.0,3.454,0.8,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,BTCUSDT,1d,2025-11-09T00:00:00+00:00,NULL,UP,1.0,6.011,0.692,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2025
1,BTCUSDT,1d,2021-10-12T00:00:00+00:00,NULL,DOWN,1.0,4.586,0.645,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,BTCUSDT,1d,2021-07-13T00:00:00+00:00,NULL,UP,1.0,2.061,8.367,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,BTCUSDT,1d,2025-09-20T00:00:00+00:00,NULL,DOWN,-1.0,5.28,6.873,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2024-11-17T00:00:00+00:00,NULL,UP,-1.0,0.114,4.403,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,BTCUSDT,1d,2025-06-25T00:00:00+00:00,NULL,UP,-1.0,0.698,4.946,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,BTCUSDT,1d,2023-07-23T00:00:00+00:00,NULL,DOWN,-1.0,0.219,6.722,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,BTCUSDT,1d,2021-12-22T00:00:00+00:00,NULL,DOWN,-1.0,1.377,5.172,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2022-10-27T00:00:00+00:00,NULL,DOWN,1.0,2.071,8.42,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,BTCUSDT,1d,2026-01-25T00:00:00+00:00,NULL,DOWN,1.0,1.53,10.384,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2026
1,BTCUSDT,1d,2023-12-02T00:00:00+00:00,NULL,DOWN,1.0,4.713,0.158,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,BTCUSDT,1d,2024-03-09T00:00:00+00:00,NULL,DOWN,-1.0,1.481,2.044,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2022-08-03T00:00:00+00:00,NULL,DOWN,1.0,2.159,2.975,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,BTCUSDT,1d,2022-01-13T00:00:00+00:00,NULL,DOWN,-1.0,1.509,4.463,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2020-02-04T00:00:00+00:00,NULL,DOWN,1.0,4.021,2.426,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,BTCUSDT,1d,2023-03-24T00:00:00+00:00,NULL,UP,-1.0,0.562,2.104,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2020-10-14T00:00:00+00:00,NULL,UP,-1.0,0.747,17.347,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,BTCUSDT,1d,2025-08-05T00:00:00+00:00,NULL,UP,-1.0,2.716,4.087,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2024-10-08T00:00:00+00:00,NULL,UP,1.0,1.696,7.749,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2020-03-10T00:00:00+00:00,NULL,UP,1.0,9.636,0.2,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2020
1,BTCUSDT,1d,2021-04-08T00:00:00+00:00,NULL,DOWN,1.0,2.638,4.339,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,BTCUSDT,1d,2023-08-11T00:00:00+00:00,NULL,UP,1.0,7.615,0.481,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2023
1,BTCUSDT,1d,2023-08-01T00:00:00+00:00,NULL,UP,1.0,8.135,0.964,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,BTCUSDT,1d,2021-04-29T00:00:00+00:00,NULL,UP,-1.0,5.952,1.502,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2024-11-19T00:00:00+00:00,NULL,UP,-1.0,0.424,2.757,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,BTCUSDT,1d,2023-07-04T00:00:00+00:00,NULL,UP,1.0,1.916,1.044,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2023
1,BTCUSDT,1d,2024-11-11T00:00:00+00:00,NULL,DOWN,1.0,3.294,1.077,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,BTCUSDT,1d,2020-10-03T00:00:00+00:00,NULL,DOWN,1.0,11.119,0.076,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2020
1,BTCUSDT,1d,2024-11-15T00:00:00+00:00,NULL,UP,-1.0,0.566,3.481,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,BTCUSDT,1d,2023-06-06T00:00:00+00:00,NULL,DOWN,-1.0,4.614,2.626,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,BTCUSDT,1d,2021-05-16T00:00:00+00:00,NULL,DOWN,-1.0,0.059,3.817,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,BTCUSDT,1d,2024-06-25T00:00:00+00:00,NULL,UP,1.0,4.218,3.381,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,BTCUSDT,1d,2023-03-21T00:00:00+00:00,NULL,DOWN,1.0,1.874,1.034,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2021-05-05T00:00:00+00:00,NULL,UP,1.0,7.788,0.586,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2025-05-19T00:00:00+00:00,NULL,UP,-1.0,1.693,2.085,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2024-08-02T00:00:00+00:00,NULL,DOWN,-1.0,1.41,5.032,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2023-10-22T00:00:00+00:00,NULL,DOWN,1.0,9.424,0.128,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2025-12-27T00:00:00+00:00,NULL,UP,-1.0,0.642,3.58,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2025
1,BTCUSDT,1d,2021-04-05T00:00:00+00:00,NULL,DOWN,1.0,2.032,4.331,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2021
1,BTCUSDT,1d,2025-01-21T00:00:00+00:00,NULL,DOWN,-1.0,0.209,3.187,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,BTCUSDT,1d,2024-12-10T00:00:00+00:00,NULL,UP,-1.0,1.261,2.751,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,BTCUSDT,1d,2024-12-14T00:00:00+00:00,NULL,UP,-1.0,2.23,1.564,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,BTCUSDT,1d,2021-12-17T00:00:00+00:00,NULL,UP,-1.0,1.887,1.734,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2026-02-10T00:00:00+00:00,NULL,DOWN,0.0,,,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,BTCUSDT,1d,2024-10-04T00:00:00+00:00,NULL,DOWN,-1.0,5.844,1.591,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,BTCUSDT,1d,2022-01-11T00:00:00+00:00,NULL,UP,1.0,4.544,1.432,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,BTCUSDT,1d,2021-10-13T00:00:00+00:00,NULL,UP,-1.0,0.185,3.927,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,BTCUSDT,1d,2021-01-22T00:00:00+00:00,NULL,DOWN,1.0,6.045,0.881,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,BTCUSDT,1d,2024-02-27T00:00:00+00:00,NULL,DOWN,1.0,9.786,0.202,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2025-01-16T00:00:00+00:00,NULL,DOWN,1.0,2.701,2.464,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,BTCUSDT,1d,2025-08-24T00:00:00+00:00,NULL,DOWN,-1.0,1.281,1.814,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,BTCUSDT,1d,2024-04-07T00:00:00+00:00,NULL,UP,1.0,3.49,1.229,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,BTCUSDT,1d,2024-11-20T00:00:00+00:00,NULL,UP,-1.0,0.946,3.514,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2023-11-15T00:00:00+00:00,NULL,UP,1.0,1.881,5.456,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,BTCUSDT,1d,2024-01-22T00:00:00+00:00,NULL,DOWN,1.0,6.567,0.496,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,BTCUSDT,1d,2022-09-14T00:00:00+00:00,NULL,DOWN,-1.0,0.251,2.122,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,BTCUSDT,1d,2021-03-24T00:00:00+00:00,NULL,DOWN,1.0,3.213,1.23,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,BTCUSDT,1d,2025-06-15T00:00:00+00:00,NULL,UP,1.0,2.641,6.295,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,BTCUSDT,1d,2024-09-26T00:00:00+00:00,NULL,DOWN,-1.0,2.048,2.935,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2021-09-01T00:00:00+00:00,NULL,DOWN,1.0,1.939,4.346,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,BTCUSDT,1d,2025-07-17T00:00:00+00:00,NULL,DOWN,-1.0,1.79,2.453,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,BTCUSDT,1d,2024-03-29T00:00:00+00:00,NULL,DOWN,-1.0,0.738,2.568,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,BTCUSDT,1d,2023-10-16T00:00:00+00:00,NULL,UP,-1.0,0.595,13.075,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,BTCUSDT,1d,2020-02-27T00:00:00+00:00,NULL,UP,1.0,10.915,0.79,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2020
1,BTCUSDT,1d,2024-08-04T00:00:00+00:00,NULL,DOWN,-1.0,2.577,3.452,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,BTCUSDT,1d,2021-11-25T00:00:00+00:00,NULL,UP,1.0,6.03,0.077,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
